"b0_chain","dt_chain.1","dt_chain.2","dt_chain.3","dt_chain.4","dt_chain.5","dt_chain.6","dt_chain.7","dt_chain.8","mu_chain.Reference","mu_chain.epoch_trial1","mu_chain.epoch_trial2","mu_chain.epoch_trial3","mu_chain.epoch_trial4","mu_chain.epoch_trial5","mu_chain.epoch_trial6","mu_chain.epoch_trial7","mu_chain.epoch_trial8"
126.612372289102,137.898359323588,-55.5688175805862,-40.8391591101764,-30.2398115109978,-26.5412448136993,-18.3423820833411,-24.2296451011228,-18.4070623151719,126.612372289102,264.510731612689,71.0435547085156,85.7732131789253,96.3725607781039,100.071127475402,108.269990205761,102.382727187979,108.20530997393
125.71474621206,138.276013258829,-55.8325270170654,-40.8391591101764,-29.7915923477252,-26.9866174716296,-18.7744931123962,-24.3239227308534,-18.5233558961637,125.71474621206,263.990759470889,69.8822191949949,84.8755871018839,95.9231538643351,98.7281287404307,106.940253099664,101.390823481207,107.191390315897
125.320647996268,138.276013258829,-56.1355162170631,-39.9790008405242,-28.8322347673293,-27.2724981581219,-18.672942495438,-23.8126385282651,-20.0571982764236,125.320647996268,263.596661255097,69.1851317792052,85.3416471557441,96.4884132289391,98.0481498381465,106.64770550083,101.508009468003,105.263449719845
125.55706517973,137.864156562127,-55.6046120614001,-39.4664338655735,-29.3780682189213,-27.2222713006695,-19.4160124700671,-23.5905876918158,-20.3368858070236,125.55706517973,263.421221741856,69.9524531183297,86.0906313141562,96.1789969608085,98.3347938790602,106.141052709663,101.966477487914,105.220179372706
124.521403159716,137.519189354185,-55.0060393852537,-40.4073548535417,-29.8465206761536,-27.3399967050794,-20.1597062002816,-24.6482020320402,-20.9321314366371,124.521403159716,262.040592513901,69.5153637744618,84.1140483061739,94.6748824835619,97.1814064546361,104.361696959434,99.8732011276754,103.589271723078
125.414284524018,138.676033409574,-54.5644209410987,-40.4073548535417,-30.8001528914242,-26.901553689175,-19.9746742226514,-23.9549224456091,-21.677205853055,125.414284524018,264.090317933592,70.8498635829192,85.0069296704762,94.6141316325936,98.5127308348428,105.439610301366,101.459362078409,103.737078670963
128.729324185759,138.474058763775,-54.5644209410987,-40.2242614085063,-31.2562944761327,-27.2539349021992,-20.2367304802239,-24.2039137255896,-22.1193007812904,128.729324185759,267.203382949535,74.1649032446607,88.5050627772531,97.4730297096267,101.47538928356,108.492593705535,104.52541046017,106.610023404469
126.076563546258,138.474058763775,-53.6930859952292,-39.9986241831907,-31.0557451176864,-27.5022474944461,-20.1580424160675,-24.2787355070484,-22.717720168673,126.076563546258,264.550622310033,72.3834775510285,86.077939363067,95.0208184285713,98.5743160518116,105.91852113019,101.797828039209,103.358843377585
125.947653039441,137.855438162018,-53.6930859952292,-39.4119887947881,-31.0305828368958,-26.0991116973173,-20.4602781103979,-23.5271004490486,-22.717720168673,125.947653039441,263.80309120146,72.254567044212,86.5356642446531,94.9170702025454,99.8485413421239,105.487374929043,102.420552590393,103.229932870768
125.260318069942,138.680878345641,-53.5816460291944,-40.1433127296854,-31.733813619894,-26.2393195031909,-20.3612646818977,-23.905038734301,-22.8299744189221,125.260318069942,263.941196415583,71.6786720407475,85.1170053402566,93.526504450048,99.0209985667511,104.899053388044,101.355279335641,102.43034365102
126.85074733813,139.298248053604,-53.5816460291944,-39.7880023536717,-31.276522029116,-25.5862640981905,-21.0291885140824,-24.0151552558397,-23.9827878493012,126.85074733813,266.148995391734,73.2691013089354,87.062744984458,95.5742253090138,101.264483239939,105.821558824047,102.83559208229,102.867959488829
126.250853992767,139.298248053604,-52.8934083938902,-39.7057983254031,-31.4360099598065,-25.4701196045354,-20.746535772022,-23.8212451801391,-23.9827878493012,126.250853992767,265.549102046371,73.3574455988771,86.5450556673643,94.8148440329608,100.780734388232,105.504318220745,102.429608812628,102.268066143466
126.214575915358,139.253354241141,-52.8934083938902,-40.0260458057961,-31.4668991957027,-25.8318114513733,-21.9450483961962,-25.2887029080026,-23.3587358595059,126.214575915358,265.467930156498,73.3211675214674,86.1885301095615,94.747676719655,100.382764463984,104.269527519161,100.925873007355,102.855840055852
125.500460715763,138.522525501464,-51.6215282386008,-40.357006589268,-31.1657141083122,-25.4054111763793,-21.7691639443457,-25.2887029080026,-23.3587358595059,125.500460715763,264.022986217227,73.8789324771618,85.1434541264946,94.3347466074504,100.095049539383,103.731296771417,100.21175780776,102.141724856257
125.274799708224,138.703675200203,-51.4203459610941,-39.5308447703909,-30.8675319868979,-25.2818632200521,-22.4495871459806,-24.6860409010697,-23.1879748373334,125.274799708224,263.978474908427,73.8544537471295,85.7439549378327,94.4072677213257,99.9929364881715,102.825212562243,100.588758807154,102.08682487089
124.911193987014,139.216990240603,-51.4203459610941,-39.5308447703909,-30.396302454633,-25.4727917733022,-21.9062727942898,-24.4911419753508,-23.0497891702597,124.911193987014,264.128184227617,73.4908480259204,85.3803492166236,94.5148915323815,99.4384022137123,103.004921192725,100.420052011664,101.861404816755
125.21318993782,139.168711206343,-51.0069536971055,-39.2352953089568,-30.3693230654388,-25.2871734196498,-22.1231634616321,-24.404363053269,-23.2838206789766,125.21318993782,264.381901144163,74.2062362407142,85.9778946288628,94.8438668723808,99.9260165181699,103.090026476188,100.808826884551,101.929369258843
125.124496760946,139.168711206343,-51.2995545942197,-39.1514981175101,-29.501149213679,-26.2912826124448,-21.6306409231712,-23.9250287618717,-24.4360712650749,125.124496760946,264.293207967289,73.8249421667262,85.9729986434357,95.6233475472669,98.833214148501,103.493855837775,101.199467999074,100.688425495871
125.169818749265,138.20171947788,-51.6177053309314,-40.0400300869872,-29.1271481578527,-26.2912826124448,-20.6113568429823,-23.052159318091,-24.0403759844528,125.169818749265,263.371538227146,73.5521134183339,85.1297886622781,96.0426705914126,98.8785361368205,104.558461906283,102.117659431174,101.129442764812
126.549986137724,138.524167140369,-49.876874876543,-39.1712367634536,-28.1006194187776,-26.5510120830214,-20.6428860411774,-24.1388375464818,-23.5101513672122,126.549986137724,265.074153278093,76.6731112611813,87.3787493742707,98.4493667189467,99.9989740547029,105.907100096547,102.411148591242,103.039834770512
125.309856862379,139.321402345844,-50.831502958761,-39.3448398552018,-29.5732415423264,-24.6151424313085,-20.1938580080496,-24.8597854177529,-23.2676791458122,125.309856862379,264.631259208223,74.478353903618,85.9650170071771,95.7366153200526,100.69471443107,105.115998854329,100.450071444626,102.042177716567
126.218616658423,139.321402345844,-51.0095863512351,-39.0022894614593,-30.5881406229076,-23.3846153896209,-19.9033181293953,-24.8597854177529,-22.9900211206987,126.218616658423,265.540019004267,75.2090303071874,87.2163271969633,95.630476035515,102.834001268802,106.315298529027,101.35883124067,103.228595537724
124.899488534414,139.321402345844,-50.1937443900372,-39.1804810277789,-30.1526149530497,-23.4544556407007,-20.4684913170132,-23.7738996071951,-22.9860722963038,124.899488534414,264.220890880258,74.7057441443766,85.7190075066349,94.7468735813641,101.445032893713,104.430997217401,101.125588927219,101.91341623811
124.679135055683,139.108527812094,-50.9678112295708,-39.1977835025875,-30.1526149530497,-23.9770470415384,-20.1983485605282,-24.0469320614305,-22.7718663730423,124.679135055683,263.787662867777,73.7113238261123,85.4813515530956,94.5265201026334,100.702088014145,104.480786495155,100.632202994253,101.907268682641
124.71778184557,139.689750807181,-50.9678112295708,-38.2871091482382,-30.8337678380539,-23.4648253117898,-20.1983485605282,-24.352789049608,-22.4915698172385,124.71778184557,264.407532652751,73.7499706159992,86.4306726973318,93.884014007516,101.25295653378,104.519433285042,100.364992795962,102.226212028331
124.311513243312,140.788026946487,-50.8339423340415,-37.4148841366327,-30.8476361754532,-23.6763012409249,-19.0019940809398,-25.5118097199094,-23.3967489153147,124.311513243312,265.099540189799,73.4775709092708,86.8966291066796,93.463877067859,100.635212002387,105.309519162372,98.7997035234029,100.914764327998
125.40526031668,141.33377817137,-51.5457730693313,-36.1192551822718,-31.1390019746013,-24.2688159157322,-20.1929861049552,-25.308054752457,-23.7295234147171,125.40526031668,266.73903848805,73.8594872473491,89.2860051344086,94.2662583420791,101.136444400948,105.212274211725,100.097205564223,101.675736901963
123.3105380588,141.33377817137,-52.1297158607303,-36.7311165531377,-31.5892485629693,-24.2688159157322,-20.1929861049552,-23.9258521250511,-23.7710514538707,123.3105380588,264.644316230169,71.1808221980693,86.5794215056619,91.7212894958302,99.0417221430674,103.117551953844,99.3846859337484,99.5394866049289
124.153656358352,140.97636185295,-53.3308350952729,-36.4552398056672,-32.3570941365762,-24.3431556139583,-19.7476799301277,-24.1082158576666,-23.34842921734,124.153656358352,265.130018211302,70.8228212630793,87.698416552685,91.796562221776,99.8105007443939,104.405976428224,100.045440500686,100.805227141012
124.87623451851,141.48509512584,-52.7150913960848,-36.0839836894748,-32.1365111741339,-24.3742458306224,-20.566510583548,-24.1082158576666,-23.34842921734,124.87623451851,266.36132964435,72.1611431224254,88.7922508290354,92.7397233443763,100.501988687888,104.309723934962,100.768018660844,101.52780530117
125.943715291879,141.6116209873,-53.436992970483,-36.7939271098634,-31.0301686307647,-24.1013389593868,-20.566510583548,-23.9203396266717,-23.1384786847389,125.943715291879,267.555336279179,72.5067223213955,89.1497881820151,94.9135466611139,101.842376332492,105.377204708331,102.023375665207,102.80523660714
123.276357454066,141.6116209873,-53.7150975669913,-35.3122527788031,-29.749181213688,-24.7308516913183,-19.8836799587903,-23.8883610163548,-23.5723227337498,123.276357454066,264.887978441366,69.5612598870745,87.9641046752627,93.5271762403779,98.5455057627475,103.392677495276,99.387996437711,99.704034720316
123.142174734843,141.902128170956,-52.9271023257914,-35.7721755902007,-29.0767690517622,-22.7420197503255,-19.8836799587903,-24.4488035331979,-24.1483417747426,123.142174734843,265.0443029058,70.2150724090518,87.3699991446426,94.065405683081,100.400154984518,103.258494776053,98.6933712016453,98.9938329601006
124.399880500843,140.94679021335,-52.9271023257914,-36.8429351712497,-30.8479487569123,-22.453706231741,-19.5084751667358,-23.4063149777269,-24.5293216816895,124.399880500843,265.346670714193,71.4727781750516,87.5569453295933,93.5519317439307,101.946174269102,104.891405334107,100.993565523116,99.8705588191535
124.143603885892,141.015143018396,-52.9033166115096,-37.3879467637777,-30.3275112285356,-22.8993809863223,-20.4301973307854,-23.7725458612964,-24.4989611418834,124.143603885892,265.158746904288,71.2402872743827,86.7556571221146,93.8160926573568,101.24422289957,103.713406555107,100.371058024596,99.6446427440089
125.475679427059,140.762486247303,-52.52090751911,-37.4923301378513,-31.1513266913744,-23.3562998895058,-20.2334989494439,-24.0567900634662,-24.0536577585264,125.475679427059,266.238165674362,72.9547719079491,87.9833492892078,94.3243527356847,102.119379537553,105.242180477615,101.418889363593,101.422021668533
124.435017530566,141.017108043911,-52.5165458610316,-37.5558417788962,-31.1482201208979,-23.1662669322315,-18.9094672015154,-23.8548001203219,-24.3233789010764,124.435017530566,265.452125574477,71.9184716695345,86.8791757516699,93.2867974096683,101.268750598335,105.525550329051,100.580217410244,100.11163862949
125.494810573694,139.777330375197,-52.3377734873155,-36.9815450538769,-30.787478901579,-23.1662669322315,-19.7815902036565,-24.5977039155687,-23.2498992273479,125.494810573694,265.272140948891,73.1570370863788,88.5132655198174,94.7073316721153,102.328543641463,105.713220370038,100.897106658126,102.244911346346
125.46594463642,139.332878805361,-52.1462930885672,-38.0191827471344,-30.9398295506778,-24.1340345340537,-18.9288926224388,-25.027896013109,-22.4916513024404,125.46594463642,264.798823441782,73.3196515478531,87.4467618892858,94.5261150857424,101.331910102367,106.537052013981,100.438048623311,102.97429333398
124.056902223271,139.185811358422,-52.1462930885672,-38.3948746367601,-31.3277638857521,-24.4594693106091,-18.7079588383943,-25.0758540481683,-23.1229391989098,124.056902223271,263.242713581693,71.9106091347034,85.6620275865104,92.7291383375184,99.5974329126614,105.348943384876,98.9810481751022,100.933963024361
123.092960028936,139.383949176617,-52.5337286100666,-39.1014316704138,-30.3007210988411,-24.2933130177986,-19.6345921959092,-25.143966494891,-23.4708207581487,123.092960028936,262.476909205552,70.5592314188693,83.991528358522,92.7922389300948,98.7996470111373,103.458367833027,97.9489935340449,99.6221392707871
124.284745589603,139.383949176617,-52.292872959438,-39.1310269815101,-30.6299271613129,-25.350897262151,-20.2251879200632,-26.5968025077707,-24.0610802613946,124.284745589603,263.66869476622,71.9918726301651,85.153718608093,93.6548184282902,98.9338483274521,104.05955766954,97.6879430818324,100.223665328209
126.239632541942,139.383949176617,-52.6236936930227,-39.517594936762,-30.7870918570118,-24.4789814778888,-21.8508498868871,-25.3399901326102,-23.7876935037182,126.239632541942,265.623581718558,73.615938848919,86.7220376051797,95.45254068493,101.760651064053,104.388782655055,100.899642409332,102.451939038224
127.178161866205,139.302149155136,-52.1370337752293,-39.3261870218089,-31.2131855246188,-24.4789814778888,-21.6322897117801,-26.0259975789467,-23.0031273104625,127.178161866205,266.480311021341,75.0411280909761,87.8519748443965,95.9649763415867,102.699180388317,105.545872154425,101.152164287259,104.175034555743
126.486893781285,139.224437366949,-52.1370337752293,-39.4816073484339,-31.8216070633791,-24.9944530044395,-22.421263700262,-26.0259975789467,-23.694388955254,126.486893781285,265.711331148234,74.3498600060557,87.0052864328511,94.6652867179059,101.492440776846,104.065630081023,100.460896202338,102.792504826031
124.379572074059,137.550907796722,-52.7903788324599,-39.4816073484339,-31.7849892354589,-24.0940603479685,-22.421263700262,-26.0259975789467,-23.487738122785,124.379572074059,261.93047987078,71.5891932415988,84.8979647256247,92.5945828385997,100.28551172609,101.958308373797,98.353574495112,100.891833951274
125.027940706444,137.93831264414,-53.6999791353813,-38.7348571690282,-31.3775932374354,-25.2266431034194,-23.1165198005034,-25.488062304538,-22.7571487074686,125.027940706444,262.966253350584,71.3279615710626,86.2930835374157,93.6503474690085,99.8012976030245,101.911420905941,99.5398784019059,102.270791998975
127.289800677725,137.815820118717,-55.1905462514831,-38.7348571690282,-32.8826491590709,-25.1020714079135,-23.1165198005034,-25.0721443584993,-21.9008083622623,127.289800677725,265.105620796442,72.0992544262418,88.5549435086967,94.407151518654,102.187729269811,104.173280877222,102.217656319226,105.388992315463
126.585269385058,137.812138656456,-55.7834809558253,-38.1804455628268,-33.5819541500783,-26.305616161588,-23.9054522151316,-26.0639149852552,-21.8104342322683,126.585269385058,264.397408041514,70.8017884292323,88.4048238222309,93.0033152349794,100.27965322347,102.679817169926,100.521354399802,104.774835152789
128.222203656677,137.364373377869,-55.9515865442139,-37.9812309330616,-33.8841172890492,-27.1049748358793,-24.3540518336478,-26.8753909183116,-23.2630551836747,128.222203656677,265.586577034546,72.2706171124629,90.2409727236153,94.3380863676276,101.117228820798,103.868151823029,101.346812738365,104.959148473002
126.955284041982,137.326767129781,-55.5792351461799,-37.9812309330616,-34.3948405607777,-25.9755066010095,-24.9817845563328,-25.6538468197264,-23.6202901606163,126.955284041982,264.282051171763,71.3760488958017,88.97405310892,92.5604434812038,100.979777440972,101.973499485649,101.301437222255,103.334993881365
127.228114951522,137.657678946043,-55.7660395819217,-38.5433029965149,-34.9364376621404,-25.4969534906306,-25.1103409602115,-25.7263098949703,-22.9982885987709,127.228114951522,264.885793897565,71.4620753696005,88.6848119550073,92.2916772893818,101.731161460892,102.117773991311,101.501805056552,104.229826352751
126.646699223155,137.657678946043,-54.9223019793215,-38.2938529466473,-34.7900769903771,-25.7465186358868,-24.4625177480518,-25.9769488523098,-23.016447637577,126.646699223155,264.304378169198,71.7243972438331,88.3528462765073,91.8566222327775,100.900180587268,102.184181475103,100.669750370845,103.630251585578
126.755546143408,137.657678946043,-55.8078296976154,-38.4868991843991,-34.7900769903771,-24.7971666378816,-23.7247138434595,-25.3570206219745,-22.3531041528903,126.755546143408,264.413225089451,70.9477164457927,88.2686469590091,91.9654691530311,101.958379505527,103.030832299949,101.398525521434,104.402441990518
125.978701042943,137.657678946043,-56.3991169478892,-38.4868991843991,-35.9198321107015,-24.6240361645892,-24.4457661631501,-25.2108636758663,-22.5897702976158,125.978701042943,263.636379988986,69.5795840950533,87.4918018585434,90.058868932241,101.354664878353,101.532934879792,100.767837367076,103.388930745327
127.131954380923,137.912122767457,-56.3991169478892,-39.0158568876327,-36.1722662900613,-24.5727339660738,-24.3170735807055,-25.1369477904061,-22.5975607701712,127.131954380923,265.04407714838,70.732837433034,88.1160974932905,90.9596880908619,102.559220414849,102.814880800218,101.995006590517,104.534393610752
126.926605302615,137.766703968218,-56.0916838299264,-39.653771322845,-36.0830426854249,-24.2454667771406,-24.0152659399165,-24.5879060017753,-22.2944345086641,126.926605302615,264.693309270833,70.8349214726889,87.2728339797703,90.8435626171904,102.681138525475,102.911339362699,102.33869930084,104.632170793951
126.726696944725,137.795458440546,-55.1179308923725,-41.7074852224638,-36.697585790423,-23.617504035138,-23.3918921167567,-24.8228816742395,-22.4899618606491,126.726696944725,264.522155385271,71.6087660523526,85.0192117222613,90.0291111543021,103.109192909587,103.334804827968,101.903815270486,104.236735084076
126.483753195423,138.400009767718,-54.7109122325938,-41.2150383917283,-36.9196191750304,-23.5389808896117,-23.724614966149,-23.7814348912247,-23.3809902027051,126.483753195423,264.883762963141,71.7728409628288,85.2687148036943,89.5641340203922,102.944772305811,102.759138229274,102.702318304198,103.102762992717
127.978546893903,138.126495599271,-55.5042964196341,-42.2174739051467,-36.0298961407506,-23.5389808896117,-24.4032718084203,-24.8978949542617,-22.458315858468,127.978546893903,266.105042493174,72.4742504742692,85.7610729887566,91.9486507531527,104.439566004292,103.575275085483,103.080651939642,105.520231035435
127.671891391957,137.994643975524,-54.182715645362,-42.595827783787,-36.0298961407506,-23.7002843081265,-24.9199391208041,-24.964744707813,-22.8015064004681,127.671891391957,265.666535367481,73.489175746595,85.07606360817,91.6419952512064,103.971607083831,102.751952271153,102.707146684144,104.870384991489
126.873766277613,137.994643975524,-53.9815384593765,-42.595827783787,-36.0465628276464,-25.5393302966878,-24.9064301943169,-25.8605176527011,-22.6467773102293,126.873766277613,264.868410253137,72.8922278182367,84.2779384938262,90.8272034499667,101.334435980925,101.967336083296,101.013248624912,104.226988967384
126.874345868523,138.202076761681,-53.6197181232992,-42.4609292057678,-36.0894093589291,-26.0115004146417,-24.2228028584371,-27.0317594965135,-22.7734433820392,126.874345868523,265.076422630204,73.2546277452238,84.4134166627552,90.784936509594,100.862845453881,102.651543010086,99.8425863720095,104.100902486484
127.339032791841,138.046945522845,-53.5812462835524,-42.4908556726005,-36.6057499060204,-26.4160586405189,-24.6201418985022,-26.6403988013158,-22.4435291611187,127.339032791841,265.385978314686,73.7577865082889,84.8481771192409,90.733282885821,100.922974151322,102.718890893339,100.698633990526,104.895503630723
127.719218829671,138.046945522845,-54.582036544645,-42.5113412153947,-36.5887756349968,-26.7586160670909,-24.3831102826125,-26.6718498764919,-21.6763654405672,127.719218829671,265.766164352516,73.1371822850262,85.2078776142766,91.1304431946745,100.96060276258,103.336108547059,101.047368953179,106.042853389104
126.637189701399,138.046945522845,-54.7581008383541,-42.4614483003145,-35.3768115023863,-26.4362703508117,-24.8509027572323,-26.6718498764919,-21.4044052855675,126.637189701399,264.684135224244,71.8790888630453,84.1757414010849,91.2603781990131,100.200919350588,101.786286944167,99.9653398249075,105.232784415832
129.022974537408,138.046945522845,-56.206717262866,-42.4614483003145,-34.5410038424422,-26.5710396211169,-24.827874241448,-25.8591897420659,-21.4044052855675,129.022974537408,267.069920060253,72.8162572745425,86.561526237094,94.4819706949662,102.451934916292,104.19510029596,103.163784795343,107.618569251841
125.982064836205,138.372267309155,-55.4820130902165,-41.9559765847703,-35.0634396860406,-26.1710219409687,-24.827874241448,-25.80406220976,-22.3342945683757,125.982064836205,264.35433214536,70.5000517459883,84.0260882514345,90.9186251501643,99.8110428952362,101.154190594757,100.178002626445,103.647770267829
126.889411905224,138.372267309155,-56.5214422867822,-41.7823901314135,-35.0634396860406,-25.9649688906822,-24.827874241448,-26.5990386828199,-21.9258270638457,126.889411905224,265.26167921438,70.3679696184422,85.1070217738109,91.8259722191839,100.924443014542,102.061537663776,100.290373222405,104.963584841379
127.772851461242,138.372267309155,-56.0848974690187,-41.0779754000882,-35.461522370356,-24.9072535397019,-24.7837623744534,-25.9067513789984,-22.0121312315116,127.772851461242,266.145118770397,71.6879539922234,86.6948760611538,92.311329090886,102.86559792154,102.989089086789,101.866100082244,105.76072022973
125.810245436318,137.396118542726,-56.3047487170093,-41.9330626853803,-33.2092407871865,-26.018006332988,-24.7534561934008,-25.99511018831,-21.4927066936435,125.810245436318,263.206363979045,69.5054967193088,83.8771827509378,92.6010046491316,99.7922391033301,101.056789242917,99.8151352480081,104.317538742675
126.309178704947,136.403908693293,-56.5542467333456,-40.6393335480538,-32.6154654726071,-25.7173862559197,-24.349471678339,-24.9942455677057,-20.4456650678754,126.309178704947,262.71308739824,69.7549319716013,85.6698451568931,93.6937132323398,100.591792449027,101.959707026608,101.314933137241,105.863513637071
126.361158622512,135.443973862796,-57.0726026965537,-40.6393335480538,-33.2835094419958,-25.4050150158814,-24.7827271152769,-24.2208709986702,-20.5576188820821,126.361158622512,261.805132485308,69.2885559259584,85.7218250744584,93.0776491805163,100.956143606631,101.578431507235,102.140287623842,105.80353974043
128.982884067979,135.22242949028,-57.2902371176491,-40.2790528885857,-34.5083573200776,-26.0936801472784,-25.0685664366693,-24.2208709986702,-21.4460878172086,128.982884067979,264.205313558259,71.6926469503296,88.703831179393,94.4745267479011,102.8892039207,103.914317631309,104.762013069308,107.53679625077
127.392035227107,134.56704857951,-56.2799110038036,-39.8167259976608,-34.5941395033105,-27.1126707247801,-24.8885439743935,-24.7830121721919,-20.7304060215709,127.392035227107,261.959083806617,71.1121242233032,87.5753092294459,92.7978957237963,100.279364502327,102.503491252713,102.609023054915,106.661629205536
127.867921124111,134.294875941974,-57.4073650437176,-40.1783116249318,-33.8573240835214,-27.8450016842989,-24.3851982593782,-24.7188729205352,-19.6607474637846,127.867921124111,262.162797066085,70.4605560803931,87.6896094991789,94.0105970405893,100.022919439812,103.482722864733,103.149048203576,108.207173660326
127.51022373357,134.086008033337,-56.9057830175427,-40.2617094221873,-34.2850282086523,-29.0057049247791,-24.1505240651673,-25.3316619994861,-19.2718791229859,127.51022373357,261.596231766908,70.6044407160276,87.248514311383,93.225195524918,98.5045188087913,103.359699668403,102.178561734084,108.238344610584
