"dt_chain","step_rad"
"dt_chain.1",2.36456955006212
"dt_chain.1",2.37302249371213
"dt_chain.1",2.37718965661528
"dt_chain.1",2.3627857363614
"dt_chain.1",2.35744127070547
"dt_chain.1",2.35011751116355
"dt_chain.1",2.34043227462612
"dt_chain.1",2.32111975797615
"dt_chain.1",2.31761693754282
"dt_chain.1",2.30581639063859
"dt_chain.1",2.28643694617685
"dt_chain.1",2.29531538443102
"dt_chain.1",2.30687232176136
"dt_chain.1",2.30103491619048
"dt_chain.1",2.31243056963081
"dt_chain.1",2.31910588146399
"dt_chain.1",2.313085723268
"dt_chain.1",2.31288666480256
"dt_chain.1",2.31631644691059
"dt_chain.1",2.32280251344909
"dt_chain.1",2.31272935494771
"dt_chain.1",2.3002195979139
"dt_chain.1",2.29336950452736
"dt_chain.1",2.28324438295217
"dt_chain.1",2.28834374935919
"dt_chain.1",2.27656063038841
"dt_chain.1",2.30163698863157
"dt_chain.1",2.31385469209187
"dt_chain.1",2.30734924452765
"dt_chain.1",2.29186336852954
"dt_chain.1",2.29614594346714
"dt_chain.1",2.29614594346714
"dt_chain.1",2.30720584492536
"dt_chain.1",2.31019529984434
"dt_chain.1",2.32577626063151
"dt_chain.1",2.33659661668939
"dt_chain.1",2.305220437952
"dt_chain.1",2.31156831713014
"dt_chain.1",2.35413437977804
"dt_chain.1",2.34988858564203
"dt_chain.1",2.35355655332187
"dt_chain.1",2.36429299314859
"dt_chain.1",2.36876252080971
"dt_chain.1",2.36038465963156
"dt_chain.1",2.37240092110193
"dt_chain.1",2.37487027421732
"dt_chain.1",2.34386521488445
"dt_chain.1",2.36294255046903
"dt_chain.1",2.34588288450313
"dt_chain.1",2.34588288450313
"dt_chain.1",2.34588288450313
"dt_chain.1",2.32454646469467
"dt_chain.1",2.32454646469467
"dt_chain.1",2.30833153169226
"dt_chain.1",2.32275120717201
"dt_chain.1",2.30945420594247
"dt_chain.1",2.31158184653187
"dt_chain.1",2.2977375423421
"dt_chain.1",2.2977375423421
"dt_chain.1",2.29255525891765
"dt_chain.1",2.29483589086339
"dt_chain.1",2.30446827071107
"dt_chain.1",2.30969598043978
"dt_chain.1",2.32774342647377
"dt_chain.1",2.31394890065966
"dt_chain.1",2.30550130552175
"dt_chain.1",2.3166224074367
"dt_chain.1",2.31418913526284
"dt_chain.1",2.32860982067895
"dt_chain.1",2.33290342001581
"dt_chain.1",2.32749902299978
"dt_chain.1",2.31476202361045
"dt_chain.1",2.30413399052116
"dt_chain.1",2.31352742768515
"dt_chain.1",2.3182012629167
"dt_chain.1",2.31567629941163
"dt_chain.1",2.31790481906879
"dt_chain.1",2.31115774617411
"dt_chain.1",2.29194541440498
"dt_chain.1",2.29396410071736
"dt_chain.1",2.2916947323192
"dt_chain.1",2.29048640293709
"dt_chain.1",2.29048640293709
"dt_chain.1",2.28834000265091
"dt_chain.1",2.28608164260569
"dt_chain.1",2.27719499271553
"dt_chain.1",2.29118064505563
"dt_chain.1",2.28475713834077
"dt_chain.1",2.29174911603181
"dt_chain.1",2.30105014960651
"dt_chain.1",2.30907610630624
"dt_chain.1",2.29915834141278
"dt_chain.1",2.30136839816642
"dt_chain.1",2.29891852210135
"dt_chain.1",2.30055773677313
"dt_chain.1",2.31621161942661
"dt_chain.1",2.31178789123394
"dt_chain.1",2.30208241483613
"dt_chain.1",2.30121308765991
"dt_chain.1",2.29878179313196
"dt_chain.1",2.31697062526811
"dt_chain.1",2.31860627653418
"dt_chain.1",2.32866164872252
"dt_chain.1",2.35319985654846
"dt_chain.1",2.34033720101253
"dt_chain.1",2.33767440273176
"dt_chain.1",2.32971369289429
"dt_chain.1",2.33603868000397
"dt_chain.1",2.33871910740394
"dt_chain.1",2.33613280177433
"dt_chain.1",2.32932997503712
"dt_chain.1",2.33432743728962
"dt_chain.1",2.34738749092682
"dt_chain.1",2.35375469593487
"dt_chain.1",2.36743928519512
"dt_chain.1",2.35074448200595
"dt_chain.1",2.34301262183803
"dt_chain.1",2.37991824088922
"dt_chain.1",2.39813045815133
"dt_chain.1",2.39447560460233
"dt_chain.1",2.39609299385996
"dt_chain.1",2.3870571814267
"dt_chain.1",2.40064914554437
"dt_chain.1",2.40527988161598
"dt_chain.1",2.42643409452042
"dt_chain.1",2.41489065905731
"dt_chain.1",2.41451669759684
"dt_chain.1",2.39290859255737
"dt_chain.1",2.39569429304905
"dt_chain.1",2.39668438342839
"dt_chain.1",2.37227871164506
"dt_chain.1",2.37227871164506
"dt_chain.1",2.36060157680678
"dt_chain.1",2.35827187327456
"dt_chain.1",2.36629340473461
"dt_chain.1",2.36047861129703
"dt_chain.1",2.37345398098135
"dt_chain.1",2.37453271016463
"dt_chain.1",2.37453271016463
"dt_chain.1",2.39350731811549
"dt_chain.1",2.3816473785245
"dt_chain.1",2.36752289552773
"dt_chain.1",2.35280194423653
"dt_chain.1",2.36559679321977
"dt_chain.1",2.38222251806619
"dt_chain.1",2.40179207858938
"dt_chain.1",2.41654953237032
"dt_chain.1",2.41282212879251
"dt_chain.1",2.40816536524743
"dt_chain.1",2.41496607720044
"dt_chain.1",2.40339658689404
"dt_chain.1",2.39646746207359
"dt_chain.1",2.40418740003366
"dt_chain.1",2.41302492699752
"dt_chain.1",2.42595714167613
"dt_chain.1",2.40747075837386
"dt_chain.1",2.3969081684973
"dt_chain.1",2.378172500629
"dt_chain.1",2.37486225347479
"dt_chain.1",2.35854542203765
"dt_chain.1",2.35897055152963
"dt_chain.1",2.36909383524706
"dt_chain.1",2.37340418755402
"dt_chain.1",2.40554922637058
"dt_chain.1",2.41461388381894
"dt_chain.1",2.41782812714298
"dt_chain.1",2.42121653659671
"dt_chain.1",2.41351947772537
"dt_chain.1",2.40598299534721
"dt_chain.1",2.39039654795118
"dt_chain.1",2.39171676915984
"dt_chain.1",2.38714090487755
"dt_chain.1",2.400049637017
"dt_chain.1",2.400049637017
"dt_chain.1",2.39512202056238
"dt_chain.1",2.37735864159867
"dt_chain.1",2.38146695672362
"dt_chain.1",2.38416857010569
"dt_chain.1",2.36551151060155
"dt_chain.1",2.37665979144123
"dt_chain.1",2.39137830847577
"dt_chain.1",2.38626735748261
"dt_chain.1",2.38626735748261
"dt_chain.1",2.39279477800383
"dt_chain.1",2.39279477800383
"dt_chain.1",2.3894592966388
"dt_chain.1",2.38464244857607
"dt_chain.1",2.38464244857607
"dt_chain.1",2.38386824566989
"dt_chain.1",2.38386824566989
"dt_chain.1",2.38941926676812
"dt_chain.1",2.38941926676812
"dt_chain.1",2.38941926676812
"dt_chain.1",2.37233837009608
"dt_chain.1",2.39674461685488
"dt_chain.1",2.38920450975647
"dt_chain.1",2.39400508411363
"dt_chain.1",2.39400508411363
"dt_chain.1",2.39175026305633
"dt_chain.1",2.39950494750684
"dt_chain.1",2.39455496066131
"dt_chain.1",2.3733176083743
"dt_chain.1",2.38159256312728
"dt_chain.1",2.3923692444218
"dt_chain.1",2.39631429326043
"dt_chain.1",2.38517379032734
"dt_chain.1",2.39823341699919
"dt_chain.1",2.40042566338108
"dt_chain.1",2.40042566338108
"dt_chain.1",2.41372963606759
"dt_chain.1",2.38692420177589
"dt_chain.1",2.41445469382317
"dt_chain.1",2.41713307590813
"dt_chain.1",2.42278805864042
"dt_chain.1",2.43652241136466
"dt_chain.1",2.43186944532706
"dt_chain.1",2.4177469033163
"dt_chain.1",2.39009766457179
"dt_chain.1",2.38925599895045
"dt_chain.1",2.40418612691556
"dt_chain.1",2.40733298759686
"dt_chain.1",2.40015760579552
"dt_chain.1",2.37759063954421
"dt_chain.1",2.37078031992204
"dt_chain.1",2.36226340833281
"dt_chain.1",2.36226340833281
"dt_chain.1",2.35903546874605
"dt_chain.1",2.37116462003771
"dt_chain.1",2.37116462003771
"dt_chain.1",2.37953662774328
"dt_chain.1",2.3783687299315
"dt_chain.1",2.39757285386793
"dt_chain.1",2.4040391266711
"dt_chain.1",2.41315518437637
"dt_chain.1",2.40736126094286
"dt_chain.1",2.40736126094286
"dt_chain.1",2.39760652674159
"dt_chain.1",2.39023936371251
"dt_chain.1",2.39353864043322
"dt_chain.1",2.4026157193503
"dt_chain.1",2.40849195783647
"dt_chain.1",2.42751431149805
"dt_chain.1",2.40202829819743
"dt_chain.1",2.4078066645782
"dt_chain.1",2.4078066645782
"dt_chain.1",2.41081545539791
"dt_chain.1",2.38482974748018
"dt_chain.1",2.38658355664306
"dt_chain.1",2.38658355664306
"dt_chain.1",2.38806788868042
"dt_chain.1",2.40855929088444
"dt_chain.1",2.39726184949031
"dt_chain.1",2.37678354575309
"dt_chain.1",2.38473291899661
"dt_chain.1",2.38948634486602
"dt_chain.1",2.38280141587606
"dt_chain.1",2.38279866722772
"dt_chain.1",2.37903210361933
"dt_chain.1",2.39087128665502
"dt_chain.1",2.39666420504962
"dt_chain.1",2.4199990065919
"dt_chain.1",2.41553832610879
"dt_chain.1",2.41540776019133
"dt_chain.1",2.40835063188814
"dt_chain.1",2.40442187380085
"dt_chain.1",2.40621657249315
"dt_chain.1",2.40357127899358
"dt_chain.1",2.41816052042229
"dt_chain.1",2.42405673412572
"dt_chain.1",2.41933092773622
"dt_chain.1",2.42507019625802
"dt_chain.1",2.42332995604249
"dt_chain.1",2.38891315169309
"dt_chain.1",2.39788160326693
"dt_chain.1",2.42926386421762
"dt_chain.1",2.43892033211283
"dt_chain.1",2.44820408792206
"dt_chain.1",2.44797110787885
"dt_chain.1",2.45718012843381
"dt_chain.1",2.4386301088698
"dt_chain.1",2.42693155111184
"dt_chain.1",2.43164984811548
"dt_chain.1",2.43164984811548
"dt_chain.1",2.44424118671106
"dt_chain.1",2.44424118671106
"dt_chain.1",2.44424118671106
"dt_chain.1",2.45145574768353
"dt_chain.1",2.45145574768353
"dt_chain.1",2.44263950669831
"dt_chain.1",2.42870498381618
"dt_chain.1",2.44321960134217
"dt_chain.1",2.44167004293655
"dt_chain.1",2.4302299240289
"dt_chain.1",2.4302299240289
"dt_chain.1",2.41710333271322
"dt_chain.1",2.40828780121433
"dt_chain.1",2.40197945154812
"dt_chain.1",2.41898805472482
"dt_chain.1",2.43001500459764
"dt_chain.1",2.43001500459764
"dt_chain.1",2.43001500459764
"dt_chain.1",2.42914537305408
"dt_chain.1",2.42914537305408
"dt_chain.1",2.4266072641247
"dt_chain.1",2.41672721708454
"dt_chain.1",2.41672721708454
"dt_chain.1",2.40854734566955
"dt_chain.1",2.40023002969234
"dt_chain.1",2.39863714620721
"dt_chain.1",2.38079058836413
"dt_chain.1",2.39858384393779
"dt_chain.1",2.38836297682276
"dt_chain.1",2.38483531587629
"dt_chain.1",2.38233256418943
"dt_chain.1",2.37052366731716
"dt_chain.1",2.3692559181825
"dt_chain.1",2.38242687847248
"dt_chain.1",2.39310829105906
"dt_chain.1",2.38751785393915
"dt_chain.1",2.39404631207788
"dt_chain.1",2.40089984641991
"dt_chain.1",2.40972219570939
"dt_chain.1",2.41976216488456
"dt_chain.1",2.43270803366599
"dt_chain.1",2.44065503499105
"dt_chain.1",2.44246257860273
"dt_chain.1",2.45139746086652
"dt_chain.1",2.43477043099189
"dt_chain.1",2.4326971025538
"dt_chain.1",2.40809913492921
"dt_chain.1",2.42261647997939
"dt_chain.1",2.4215406008215
"dt_chain.1",2.4215406008215
"dt_chain.1",2.41801545730498
"dt_chain.1",2.40242680537578
"dt_chain.1",2.38379574309214
"dt_chain.1",2.39154629665826
"dt_chain.1",2.38226981296734
"dt_chain.1",2.38885561443386
"dt_chain.1",2.41113178181636
"dt_chain.1",2.4107143855156
"dt_chain.1",2.41711625225615
"dt_chain.1",2.39855130087141
"dt_chain.1",2.41312734424934
"dt_chain.1",2.42464632873176
"dt_chain.1",2.42596061209802
"dt_chain.1",2.42528688636639
"dt_chain.1",2.42528688636639
"dt_chain.1",2.41970577275025
"dt_chain.1",2.41330421328077
"dt_chain.1",2.42450945745655
"dt_chain.1",2.41836960581396
"dt_chain.1",2.40001315541366
"dt_chain.1",2.38991905957919
"dt_chain.1",2.39672130690581
"dt_chain.1",2.39672130690581
"dt_chain.1",2.38602618776089
"dt_chain.1",2.38268031442916
"dt_chain.1",2.38435440123643
"dt_chain.1",2.38839585544718
"dt_chain.1",2.40091952390187
"dt_chain.1",2.39846213847026
"dt_chain.1",2.41181656753454
"dt_chain.1",2.41488857892583
"dt_chain.1",2.41342381905982
"dt_chain.1",2.41342381905982
"dt_chain.1",2.40795186329485
"dt_chain.1",2.40824066062042
"dt_chain.1",2.38531819290391
"dt_chain.1",2.37836299770873
"dt_chain.1",2.37988934480829
"dt_chain.1",2.38177152477547
"dt_chain.1",2.38136203061533
"dt_chain.1",2.38136203061533
"dt_chain.1",2.37874537749102
"dt_chain.1",2.39002660317062
"dt_chain.1",2.39469886677725
"dt_chain.1",2.40205966244477
"dt_chain.1",2.41232368804488
"dt_chain.1",2.42964088913862
"dt_chain.1",2.40879428663742
"dt_chain.1",2.40305033055873
"dt_chain.1",2.41083604055808
"dt_chain.1",2.40921913346073
"dt_chain.1",2.40921913346073
"dt_chain.1",2.40405473839244
"dt_chain.1",2.41256093289025
"dt_chain.1",2.40958464605893
"dt_chain.1",2.40958464605893
"dt_chain.1",2.42832364185587
"dt_chain.1",2.43501914667244
"dt_chain.1",2.4280835672209
"dt_chain.1",2.41737830797691
"dt_chain.1",2.41248612696363
"dt_chain.1",2.41248612696363
"dt_chain.1",2.42320032154095
"dt_chain.1",2.42320032154095
"dt_chain.1",2.38809162634349
"dt_chain.1",2.38809162634349
"dt_chain.1",2.36587121644222
"dt_chain.1",2.35487090607225
"dt_chain.1",2.33899948444292
"dt_chain.1",2.33267064935459
"dt_chain.1",2.32977050036023
"dt_chain.1",2.32977050036023
"dt_chain.1",2.32977050036023
"dt_chain.1",2.32542682431896
"dt_chain.1",2.32894562479352
"dt_chain.1",2.34582440173976
"dt_chain.1",2.3536104058533
"dt_chain.1",2.36945518249782
"dt_chain.1",2.36897569542923
"dt_chain.1",2.3731633792721
"dt_chain.1",2.38157290016788
"dt_chain.1",2.38069109543765
"dt_chain.1",2.38364696658426
"dt_chain.1",2.37693407650301
"dt_chain.1",2.39552541496193
"dt_chain.1",2.41229339051294
"dt_chain.1",2.41160082621605
"dt_chain.1",2.41032544149928
"dt_chain.1",2.41176729019247
"dt_chain.1",2.40744558281513
"dt_chain.1",2.41197105166996
"dt_chain.1",2.41491138079803
"dt_chain.1",2.39241712214
"dt_chain.1",2.38180990348885
"dt_chain.1",2.3860486321467
"dt_chain.1",2.38936515195424
"dt_chain.1",2.3982096028297
"dt_chain.1",2.38291670796633
"dt_chain.1",2.37754416377299
"dt_chain.1",2.38352369194925
"dt_chain.1",2.37440611147546
"dt_chain.1",2.35814652507558
"dt_chain.1",2.36458933842406
"dt_chain.1",2.36279875727975
"dt_chain.1",2.36644802571853
"dt_chain.1",2.34597361112488
"dt_chain.1",2.34558743765922
"dt_chain.1",2.34558743765922
"dt_chain.1",2.33584179093976
"dt_chain.1",2.33584179093976
"dt_chain.1",2.34056816046867
"dt_chain.1",2.34912868743166
"dt_chain.1",2.35243658477621
"dt_chain.1",2.33108176179306
"dt_chain.1",2.33108176179306
"dt_chain.1",2.33843129008962
"dt_chain.1",2.35598266012727
"dt_chain.1",2.34972964955712
"dt_chain.1",2.38087534769791
"dt_chain.1",2.38739170181961
"dt_chain.1",2.38059105339287
"dt_chain.1",2.38798692172748
"dt_chain.1",2.38106592888904
"dt_chain.1",2.37703000086303
"dt_chain.1",2.38196315117206
"dt_chain.1",2.3708063392783
"dt_chain.1",2.37764178116057
"dt_chain.1",2.37764178116057
"dt_chain.1",2.37331744034719
"dt_chain.1",2.37331744034719
"dt_chain.1",2.38523399274766
"dt_chain.1",2.3774591802931
"dt_chain.1",2.39482046701421
"dt_chain.1",2.39482046701421
"dt_chain.1",2.39589123414208
"dt_chain.1",2.39440735336592
"dt_chain.1",2.40069099252699
"dt_chain.1",2.4061026217359
"dt_chain.1",2.40953146782012
"dt_chain.1",2.41654390230124
"dt_chain.1",2.40141479898685
"dt_chain.1",2.39293967299919
"dt_chain.1",2.39293967299919
"dt_chain.1",2.3982548701555
"dt_chain.1",2.3982548701555
"dt_chain.1",2.41006442574777
"dt_chain.1",2.39287975767766
"dt_chain.1",2.38421600508937
"dt_chain.1",2.37016444065452
"dt_chain.1",2.3549185303722
"dt_chain.1",2.36076484517434
"dt_chain.1",2.36517841971593
"dt_chain.1",2.38350216898166
"dt_chain.1",2.37237873570236
"dt_chain.1",2.37237873570236
"dt_chain.1",2.36617549850866
"dt_chain.1",2.36290536253155
"dt_chain.1",2.36290536253155
"dt_chain.1",2.36290536253155
"dt_chain.1",2.36637704102249
"dt_chain.1",2.39675631873215
"dt_chain.1",2.38693455619928
"dt_chain.1",2.38392787922777
"dt_chain.1",2.398697105044
"dt_chain.1",2.398697105044
"dt_chain.1",2.398697105044
"dt_chain.1",2.4141684231854
"dt_chain.1",2.4066394472778
"dt_chain.1",2.40807309381549
"dt_chain.1",2.3959437513802
"dt_chain.1",2.37198313289104
"dt_chain.1",2.37304608708304
"dt_chain.1",2.37064338319531
"dt_chain.1",2.36787624585336
"dt_chain.1",2.36787624585336
"dt_chain.1",2.36151930697382
"dt_chain.1",2.35868330693206
"dt_chain.1",2.38256729712232
"dt_chain.1",2.37889515838729
"dt_chain.1",2.38482476336802
"dt_chain.1",2.37183443233237
"dt_chain.1",2.37183443233237
"dt_chain.1",2.37183443233237
"dt_chain.1",2.36684974036615
"dt_chain.1",2.37080647728907
"dt_chain.1",2.39418715994588
"dt_chain.1",2.37345288084068
"dt_chain.1",2.37345288084068
"dt_chain.1",2.37826412298193
"dt_chain.1",2.36583839817987
"dt_chain.1",2.3742100723373
"dt_chain.1",2.3742100723373
"dt_chain.1",2.38884672903164
"dt_chain.1",2.40176379739899
"dt_chain.1",2.42054463776086
"dt_chain.1",2.41912681788348
"dt_chain.1",2.41912681788348
"dt_chain.1",2.40322481417295
"dt_chain.1",2.40833277504654
"dt_chain.1",2.40256291830779
"dt_chain.1",2.4003875325607
"dt_chain.1",2.41093351472115
"dt_chain.1",2.40415373656142
"dt_chain.1",2.38837162382907
"dt_chain.1",2.41230335858508
"dt_chain.1",2.39179639679602
"dt_chain.1",2.40171643843058
"dt_chain.1",2.41258127230381
"dt_chain.1",2.40911966962309
"dt_chain.1",2.40712841564262
"dt_chain.1",2.40201570781436
"dt_chain.1",2.40211382544011
"dt_chain.1",2.39203606771893
"dt_chain.1",2.39488901256338
"dt_chain.1",2.40039489224515
"dt_chain.1",2.40271427757309
"dt_chain.1",2.40047186538106
"dt_chain.1",2.40047186538106
"dt_chain.1",2.38476255918351
"dt_chain.1",2.38476255918351
"dt_chain.1",2.40562985566552
"dt_chain.1",2.40562985566552
"dt_chain.1",2.4206860778855
"dt_chain.1",2.41561721112085
"dt_chain.1",2.43338277752963
"dt_chain.1",2.44422618889931
"dt_chain.1",2.44422618889931
"dt_chain.1",2.43554737626745
"dt_chain.1",2.44644508453147
"dt_chain.1",2.45989541515028
"dt_chain.1",2.45989541515028
"dt_chain.1",2.45989541515028
"dt_chain.1",2.45632720594935
"dt_chain.1",2.44075483127984
"dt_chain.1",2.42582991923817
"dt_chain.1",2.44132736925521
"dt_chain.1",2.45022548169036
"dt_chain.1",2.46907646458569
"dt_chain.1",2.48793805496955
"dt_chain.1",2.48793805496955
"dt_chain.1",2.46278007406353
"dt_chain.1",2.4528977798634
"dt_chain.1",2.44078164763015
"dt_chain.1",2.42633585473817
"dt_chain.1",2.42450452463096
"dt_chain.1",2.43255609176561
"dt_chain.1",2.42599539886297
"dt_chain.1",2.40862063004203
"dt_chain.1",2.41802838726158
"dt_chain.1",2.42167441452844
"dt_chain.1",2.41480954698749
"dt_chain.1",2.40165079773304
"dt_chain.1",2.40350250904662
"dt_chain.1",2.40848376204635
"dt_chain.1",2.4080227376157
"dt_chain.1",2.41188049439348
"dt_chain.1",2.4018466393084
"dt_chain.1",2.41024124507974
"dt_chain.1",2.42727177852395
"dt_chain.1",2.43374732130178
"dt_chain.1",2.41921713482429
"dt_chain.1",2.42041124300306
"dt_chain.1",2.430770290433
"dt_chain.1",2.42456299721882
"dt_chain.1",2.4404206672699
"dt_chain.1",2.42882630740942
"dt_chain.1",2.43531705824213
"dt_chain.1",2.42718904442884
"dt_chain.1",2.42925924589196
"dt_chain.1",2.42925924589196
"dt_chain.1",2.43405294558267
"dt_chain.1",2.44588181411873
"dt_chain.1",2.45187089928333
"dt_chain.1",2.43638580476579
"dt_chain.1",2.44440433873529
"dt_chain.1",2.44622061083207
"dt_chain.1",2.4618317476574
"dt_chain.1",2.46196059464308
"dt_chain.1",2.46865343891077
"dt_chain.1",2.46934319525061
"dt_chain.1",2.4777041455532
"dt_chain.1",2.4777041455532
"dt_chain.1",2.48276046554975
"dt_chain.1",2.48276046554975
"dt_chain.1",2.47849900102356
"dt_chain.1",2.48631477883204
"dt_chain.1",2.48631477883204
"dt_chain.1",2.47799468436027
"dt_chain.1",2.47799468436027
"dt_chain.1",2.47401960145236
"dt_chain.1",2.46457211769686
"dt_chain.1",2.46457211769686
"dt_chain.1",2.44773519475947
"dt_chain.1",2.44840496502137
"dt_chain.1",2.44840496502137
"dt_chain.1",2.45003533890397
"dt_chain.1",2.43368786485216
"dt_chain.1",2.42476227452184
"dt_chain.1",2.43587415885553
"dt_chain.1",2.43022021398673
"dt_chain.1",2.43022021398673
"dt_chain.1",2.42572673360371
"dt_chain.1",2.41391592918308
"dt_chain.1",2.41114219663684
"dt_chain.1",2.39984949528942
"dt_chain.1",2.39871983879305
"dt_chain.1",2.41841244301785
