mcmc_iteration,shifted_epoch_trial,v,v_est_z,a,a_est_z,r_z,theta_radians_z,theta_deg_z
11,1,-0.5691185941577224,-0.8818830975352442,0.7970545674446675,-0.5846852725536402,0.2467087042581147,1.7001648515347245,97.41227046942592
11,2,0.18285582191399716,0.1606286491469085,0.7925937335983512,-0.868469229452655,0.7519876471492122,1.576728418932201,90.33988384315029
11,3,0.5627223239847121,0.6872626437561222,0.7901765997449463,-1.0222395407679368,0.37987419224199176,1.5771593549071419,90.36457465575475
12,-1,1.201281102909316,1.572538809737306,0.8027419357997245,-0.22287311999541187,,,
12,0,-0.8571470447515614,-1.2811959421016195,0.8287012078646215,1.4285725958942044,2.058591830084034,-1.5581857841265725,-89.27746912773539
12,1,-0.5376495964828085,-0.8382555498005855,0.8166885109718333,0.6643633079649894,0.31972319955999823,1.608377350100823,92.15323402521237
12,2,0.12321893174789098,0.07795009359372411,0.8039715895524209,-0.14464648802971972,0.6609908711141164,1.5900366924723586,91.10239174960694
12,3,0.510185323223425,0.6144271333205289,0.7944410855117597,-0.7509466195924016,0.38708373595239737,1.595420113148993,91.41083903372154
13,-1,1.049584064731877,1.3622311970621057,0.8083744935486556,0.1354521574129424,,,
13,0,-0.8435670175830464,-1.2623690544564292,0.8331752187552836,1.7131948341355596,1.8933135230175007,-1.5576968405208316,-89.24945472270652
13,1,-0.6026051084265062,-0.9283076616354636,0.8002038561422998,-0.3843376158550044,0.24320722114468893,1.706784080564966,97.79152435648923
13,2,0.043114157598164234,-0.03310443995365949,0.7852941223533081,-1.3328471090846157,0.64589137684064,1.593882342181014,91.32273124739861
13,3,0.612058481602954,0.7556606141576495,0.8008857272810195,-0.3409591587082784,0.5691579235690996,1.5433987363630597,88.43023369942775
14,-1,1.1341967024925446,1.4795352793526457,0.7972572639244827,-0.5717903719424112,,,
14,0,-0.9027530354501728,-1.344422535993937,0.8290464012240485,1.450532691429782,2.037197777378317,-1.5551913482897477,-89.1059005922626
14,1,-0.5480367923178114,-0.8526560047118676,0.8001473299116867,-0.38793363353793825,0.35589151361707616,1.6520877419848397,94.65765500102941
14,2,0.15547163380884607,0.12266414242591003,0.7915099319002542,-0.9374172210111859,0.7035614474057079,1.5830733141495859,90.70341956055918
14,3,0.5517923469660533,0.6721096954783832,0.7913085816325994,-0.9502264799180005,0.39632076430508606,1.5713043755635996,90.0291090502335
15,-1,1.1345382984213868,1.4800088563265767,0.7974763139579042,-0.5578551106471393,,,
15,0,-0.8809722270649667,-1.314226364277844,0.8309290066520217,1.5702980169352334,2.015788124033566,-1.554200223268888,-89.04911331159752
15,1,-0.5237138882877427,-0.818935558081206,0.7942136144028178,-0.7654176027313631,0.35914000146721986,1.6732066638966787,95.86768009444414
15,2,0.22264468946851299,0.21579058142308175,0.7825872544703929,-1.5050493710565258,0.7464491267565521,1.5863725123050283,90.89244969064337
15,3,0.5605889204086656,0.6843049656211921,0.7988288705998052,-0.47180979064812595,0.33833429226170136,1.5227732296234964,87.24847921293212
16,-1,1.192067598032276,1.5597655200386955,0.8076668659634995,0.0904351576669543,,,
16,0,-0.8990535891766414,-1.3392937495432977,0.8299930547529449,1.510755755883189,2.0912403683699043,-1.5601200729960243,-89.3882957163141
16,1,-0.5720394018873978,-0.8859324059996112,0.7961297587595016,-0.6435186380392584,0.32876283473650736,1.6739815369662023,95.9120770509862
16,2,0.19876229020381336,0.18268083561222437,0.7905453153364682,-0.998783036191137,0.7708219214183125,1.5780411807887786,90.41509955703795
16,3,0.3880437691890861,0.4450942383212571,0.7883882067028883,-1.1360113761356576,0.1892937701154196,1.5821921340715095,90.6529316610944
17,-1,1.1637724228009454,1.52053805175967,0.8052644307189486,-0.06240007524701921,,,
17,0,-0.7597914798230649,-1.1462254991269283,0.8236475734993257,1.1070765692962246,1.9236517427581836,-1.561239803549011,-89.45245155119208
17,1,-0.5643488106977271,-0.8752704320244258,0.7977641749290392,-0.5395423179631134,0.19714914972270256,1.7024648554791666,97.5440509883059
17,2,0.10935327764600784,0.05872722248574471,0.7931483486584473,-0.8331863963025625,0.6737179006756983,1.5776476548920775,90.39255218402786
17,3,0.5816200833453321,0.7134618543919531,0.7720117020849162,-2.177832130006781,0.4727395621204319,1.615522211589561,92.56260443372263
18,-1,1.1141627511342704,1.4517608907869213,0.8086665257486837,0.15403031031462897,,,
18,0,-0.879214203684497,-1.3117891004748334,0.8475988224332793,2.6307782872527126,1.9937571085083758,-1.5512679844806,-88.88110840450408
18,1,-0.6477356036798618,-0.9908750448198393,0.7953486759774984,-0.6932086220599865,0.2373023810768793,1.7927992453441406,102.71983027245825
18,2,0.17422556495921582,0.14866395452438985,0.7865696411454784,-1.2517026902580628,0.8220080499624685,1.5814765162815174,90.61192978198336
18,3,0.4955621041021798,0.5941539998436697,0.7982490210990765,-0.5086979580607293,0.32154871995465656,1.5344660636965453,87.9184292558646
19,-1,1.1957270564843263,1.5648388687341037,0.8141750676044384,0.5044660939430161,,,
19,0,-0.8902484298350863,-1.3270865762023052,0.8367307977934229,1.9393893805528366,2.0860974307279774,-1.5599837111561827,-89.38048275840454
19,1,-0.4432636033081085,-0.7074020200742477,0.7951322058202308,-0.706979759900206,0.4489163374165665,1.6635939199696343,95.31691043788449
19,2,0.06640852207089888,-0.0008099255721953055,0.8032266716168904,-0.19203578038913807,0.5097363983127828,1.5549159500895118,89.09012143770359
19,3,0.5754238918237522,0.7048716652739722,0.7885995218172547,-1.1225681856081808,0.5092254904812749,1.5995245862059297,91.6460080170092
20,-1,1.0847763816603777,1.4110206279347433,0.8046801930596317,-0.09956740324944775,,,
20,0,-0.9100237699220791,-1.3545024349000274,0.8307784099949271,1.5607175401189175,1.9949708673764124,-1.5577139495920644,-89.25043500027955
20,1,-0.5431846942556154,-0.8459292210370749,0.8080173254182561,0.11273026531496495,0.36754452030595125,1.6327633991632062,93.55045171548589
20,2,0.1402264957152654,0.10152880164480349,0.7802380935649448,-1.6544954612064755,0.6839755407174846,1.6114218652397538,92.32767189333678
20,3,0.4706290727869145,0.5595876935026319,0.7933786616656302,-0.8185346207028846,0.3306637831175283,1.531045891542905,87.72246782625284
21,-1,1.1345017105831432,1.4799581321924316,0.7989635795396998,-0.4632400394962173,,,
21,0,-0.90965484121518,-1.3539909646925172,0.8371838141632048,1.9682088305448815,2.0445138284185527,-1.552101192253382,-88.92884769334198
21,1,-0.5146572265875726,-0.8063797104268715,0.7898547135469514,-1.0427169093687874,0.39782302513384427,1.6900490182913535,96.83267591832262
21,2,0.18492312677994807,0.16349469027898,0.7979674110526987,-0.5266130869395101,0.6996273913152949,1.5592003266602252,89.3355981330502
21,3,0.4993854787859025,0.5994545964258916,0.7960929290803136,-0.645861624227802,0.3144679387660713,1.5767571668104097,90.3415309752416
22,-1,1.13858820788366,1.485623513018589,0.8019876337439448,-0.2708594000185974,,,
22,0,-0.8768658331660704,-1.3085333994846176,0.8347720953663083,1.8147830077749554,2.0157206682741426,-1.554531222346471,-89.06807816176575
22,1,-0.5757192396328892,-0.8910340078540994,0.8064622023531388,0.01379831848884852,0.30247433087628467,1.66452787985334,95.37042239745536
22,2,0.15866036412125284,0.127084889643683,0.8052673386311899,-0.06221508318710592,0.7343805757980018,1.5724233636318041,90.09322234386711
22,3,0.5225735419328665,0.6316017382659033,0.8009462505731215,-0.3371088607799088,0.36393883110620767,1.5826697220464554,90.68029543640499
23,-1,1.1093551690397736,1.4450958225352195,0.7995943432104687,-0.42311287571342326,,,
23,0,-0.8900548556725818,-1.326818211569211,0.8250597788665581,1.1969165500877483,1.9995721880775938,-1.5580605404913856,-89.2702931960283
23,1,-0.6224396708362259,-0.9558056241465458,0.8038607089895949,-0.15170035417806704,0.2684535112801569,1.6498460072796157,94.52921306363207
23,2,0.18085208117310925,0.1578507311552384,0.7954286316377109,-0.6881220991332619,0.8033360061485452,1.5812928464654479,90.60140627669864
23,3,0.5004690705259769,0.6009568511482485,0.7851074474153644,-1.3447227705346105,0.31978359358594793,1.6030774607123115,91.84957273136449
24,-1,1.1704624180708179,1.5298128335940362,0.8131336672688106,0.4382155412118401,,,
24,0,-0.8303770625153091,-1.2440829495006798,0.8343855736553097,1.790193734927433,2.000952340911003,-1.5601752312694082,-89.39145605258423
24,1,-0.6118750299894751,-0.941159165508031,0.7978200277718079,-0.5359891390573203,0.2215404643934807,1.7366063706139174,99.50021571170913
24,2,0.14868436550100322,0.11325450456113617,0.7900873582246755,-1.0279168003598942,0.7605987038163864,1.580963058241044,90.58251080330719
24,3,0.4456635297612223,0.5249763140323754,0.7787733826635608,-1.7476756758542635,0.2971945996274086,1.608874778385896,92.1817345665575
25,-1,1.1281930507970301,1.47121202089891,0.7991705281179302,-0.45007463400742986,,,
25,0,-0.937687941676407,-1.3928551014266088,0.8240888881138926,1.1351515911136294,2.0660312678485586,-1.5587350552365316,-89.3089400441445
25,1,-0.5413572628170759,-0.8433957322637652,0.7942545197989732,-0.7628153324878539,0.3974520053262388,1.6459310769745061,94.30490408006143
25,2,0.10789785944008233,0.05670948020145442,0.7999148798983009,-0.4027213586253276,0.6492797959690502,1.5620783105612306,89.5004944640844
25,3,0.4414607887165583,0.5191497768341903,0.8043255051598059,-0.12213151102491815,0.33359208833948795,1.55757432924125,89.24243534344376
26,-1,1.0015674578848972,1.2956626069559487,0.8028449331669749,-0.21632075749201277,,,
26,0,-0.8342482500338947,-1.249449832170462,0.8478029638075963,2.6437651074227406,1.836366123070358,-1.5463118177525854,-88.59714096842568
26,1,-0.608642124610667,-0.9366771754811284,0.8160760395993568,0.6253998415914855,0.22782607741037134,1.7105098206829288,98.00499354081107
26,2,0.20441646407784314,0.19051958990422835,0.7871015558961236,-1.217863978063998,0.8135746980738898,1.6064176559715393,92.04095182246785
26,3,0.33219586005757784,0.3676685971652927,0.7939217959201228,-0.783982159621066,0.1279612820775519,1.517471811631606,86.94473033656209
27,-1,1.1508625232938718,1.5026402063051425,0.7941568811516407,-0.7690267903992842,,,
27,0,-0.8298223659512188,-1.243313937056175,0.8323913197482227,1.663325690899784,1.9810538868942036,-1.551495078647424,-88.89411994181512
27,1,-0.5259612633186279,-0.8220512423635746,0.8061796176671615,-0.0041788138385361225,0.3049895457537525,1.656845431134877,94.93025050956173
27,2,0.1232378708804194,0.07797635016271219,0.7791594912909874,-1.7231126820600762,0.649761189264315,1.6123930249108789,92.38331524372558
27,3,0.513576221546878,0.619128159390633,0.7801114135359019,-1.6625544387744409,0.39033951139613265,1.5683576211023336,89.8602724563416
28,-1,1.1877344597518698,1.553758204549267,0.8087394140633285,0.15866723135993613,,,
28,0,-0.7719122450354474,-1.1630293156433136,0.8327190097319603,1.6841722777544008,1.9597934147741751,-1.558560244218023,-89.29892411057159
28,1,-0.5381552418360366,-0.8389565593151768,0.8088470379063603,0.16551391542942936,0.23497278051640708,1.6725665374621812,95.83100355139268
28,2,0.1281320940824694,0.08476153469821217,0.8028256759647441,-0.21754583899832902,0.6663145434440194,1.5798332658181677,90.51777846575051
28,3,0.5130552166874757,0.6184058559792447,0.8057926870596095,-0.028794099374697738,0.3849345573871301,1.5630884179636326,89.55836935509696
29,-1,1.1508304025218865,1.5025956751596785,0.813197449207685,0.4422731438072386,,,
29,0,-0.8759036716170158,-1.3071994914477785,0.8436824194763689,2.3816292791943154,2.0269633298824026,-1.555756035149923,-89.13825476609713
29,1,-0.6576363931228673,-1.00460116245783,0.8065620826225037,0.020152381211879872,0.22140127431744064,1.7392528284969644,99.65184657906686
29,2,0.1311801955289164,0.08898731884070991,0.8110269998302899,0.3041961084846147,0.7888292248756443,1.5651361142821656,89.67569371187338
29,3,0.5225722880434411,0.6315999999162639,0.8103316890000818,0.25996266122583767,0.3913927101263498,1.572572832023402,90.10178625187629
30,-1,1.0478160309603832,1.3597800551935542,0.8214595117307752,0.9678790900779698,,,
30,0,-0.8848509438941368,-1.3196036853276574,0.833154937512725,1.711904606464592,1.932702361637079,-1.5647449567579523,-89.65328203661117
30,1,-0.5603919281392653,-0.8697847446668857,0.7906200180110589,-0.9940306913792408,0.3272351941366227,1.7011478751976847,97.46859357647503
30,2,0.05832766514406373,-0.012012950687719999,0.7980146181285075,-0.5236099240268859,0.6187637798252134,1.5588454395869087,89.31526460154541
30,3,0.4920900107839873,0.589340407795284,0.7970787998834036,-0.583143682441399,0.4337633551267746,1.5729537680817478,90.12361228028385
31,-1,1.083310917245635,1.4089889579283421,0.8081108488394982,0.11867992572761255,,,
31,0,-0.9055819900369609,-1.3483445023860432,0.8295312034095141,1.481374253174643,1.989008252428562,-1.5600267542613986,-89.38294894667055
31,1,-0.5595923465487052,-0.8686762319531895,0.8104864701860919,0.26980934436462733,0.34651339839129114,1.6257850645655527,93.15062259501022
31,2,0.11661129588224975,0.06878949203534307,0.7995783437119333,-0.4241307125482446,0.6762916185049663,1.5869263499956585,90.92418225285176
31,3,0.4666857434874247,0.5541207959222202,0.8009631830517732,-0.33603167073934287,0.3500771866975418,1.5668405050382928,89.77334810884058
32,-1,1.0066007726038129,1.3026406232382437,0.795864566972081,-0.6603892898868964,,,
32,0,-0.9392029148276206,-1.3949554086608613,0.8285055085527222,1.4161228326870257,1.9460774447819478,-1.5540228564981295,-89.0389509442072
32,1,-0.5262401673232462,-0.8224379053866735,0.7927137206617969,-0.8608360369118833,0.41451089600490687,1.6572510237838858,94.95348925655146
32,2,0.14651848936309947,0.11025180757123235,0.7947955965771891,-0.7283937614546538,0.6727618778986689,1.567701800623758,89.82269671080098
32,3,0.5307942601837488,0.6429986623627089,0.8033552925717111,-0.18385332734187063,0.3843710920911233,1.5485251315309847,88.7239545066661
33,-1,1.2141972053195649,1.5904452546857601,0.7931491467341427,-0.8331356252838352,,,
33,0,-0.9368352065113199,-1.3916728984055855,0.8306167908129171,1.5504358455833822,2.1513587011699853,-1.5533796410648462,-89.00209741456239
33,1,-0.5529512422148581,-0.859469230849156,0.7988478175441114,-0.47060444675691926,0.3851962690713933,1.653364883145951,94.73082979940354
33,2,0.06867597139461667,0.002333589026786545,0.7877156573320792,-1.1787968122746386,0.6217268835194969,1.58870250942272,91.02594869176475
33,3,0.5649684393892664,0.690376581735401,0.7904380403692033,-1.005607525902134,0.49629993467420613,1.5653109408428219,89.68571053594577
34,-1,1.1116226574578192,1.4482393913332472,0.7949101151908838,-0.7211084541662615,,,
34,0,-0.950705626439176,-1.4109023766925501,0.8347431966235178,1.8129445623494997,2.0627129283877443,-1.5514841108157942,-88.89349153135232
34,1,-0.5496298309098069,-0.8548645392172687,0.7973657330877104,-0.5648899113104369,0.4028136896133086,1.663720949395206,95.32418868784372
34,2,0.0937173748782418,0.03705013885498804,0.7987397919842592,-0.47747668676344013,0.6433486731416651,1.5686605332531245,89.87762804414517
34,3,0.5202647651698367,0.6284009287111061,0.8101675078585171,0.24951798303189426,0.4267004439354064,1.5440115353265786,88.46534449372737
35,-1,1.0946547708096244,1.4247156905675722,0.8100287839735015,0.24069281393517242,,,
35,0,-0.8243884421178581,-1.2357805299271825,0.8409846028884347,2.2100028316089646,1.919292868690896,-1.5546668648963955,-89.07584990739882
35,1,-0.6505549627613221,-0.9947837083298183,0.7981832307268859,-0.5128833307487336,0.1790252384556732,1.8122146946161086,103.83225357309237
35,2,0.2117464569974956,0.2006816427061762,0.7992054208746902,-0.44785486861791024,0.8623020256214008,1.5696109064238053,89.93208041578764
35,3,0.4803073825284165,0.5730053728516882,0.804256853827287,-0.12649888884256902,0.26860842819408964,1.5519892819639618,88.92243570607411
36,-1,1.1329816674655218,1.4778507961292422,0.8019155324662525,-0.27544625229463393,,,
36,0,-0.8676614218163881,-1.2957727167429547,0.8326525322452889,1.6799431930446218,2.0008791902178604,-1.5554339756041522,-89.11980211337257
36,1,-0.571926874694798,-0.8857764021282039,0.8006559176814452,-0.35557890912880313,0.29746042712394394,1.6785707989321113,96.17502239271269
36,2,0.15296425958395846,0.1191880041066988,0.800320420511342,-0.3769221641659575,0.7248912119168595,1.57125915097674,90.02651787227622
36,3,0.5210278527182423,0.6294588473263636,0.7920935751555591,-0.9002877070875454,0.3681555236247686,1.593144301113624,91.28044460912983
37,-1,1.0700853081466768,1.3906534234367334,0.8104970973402248,0.2704854098614188,,,
37,0,-0.8659773730619935,-1.2934380088447617,0.8411138515541613,2.218225217612896,1.9363047516358323,-1.5549837176896488,-89.09400423517917
37,1,-0.4800421634636438,-0.7583905645894974,0.7869509363452579,-1.2274459113086802,0.3897173429444076,1.7102276680661501,97.98882738669109
37,2,0.06950393011605338,0.0034814428292799775,0.8010783561437845,-0.3287047276373778,0.5497276534420195,1.5450945538998495,88.52739688711007
37,3,0.5477172307718625,0.6664600930308269,0.7801909293225829,-1.6574958991924453,0.47866924438837133,1.6144466375597033,92.5009785812579
38,-1,1.0771530272874394,1.400451868794737,0.8045664662726627,-0.10680233705854193,,,
38,0,-0.8962574367584646,-1.3354172589617552,0.8282028360554828,1.3968677781680097,1.9735520103565503,-1.558819477563448,-89.31377708717349
38,1,-0.5386400656089274,-0.8396287024991828,0.7919288819175643,-0.9107649632156303,0.3594523388388308,1.67188290067096,95.79183404853583
38,2,0.1101473014359876,0.05982803005380435,0.8011912381142369,-0.32152353834830005,0.6488534802861023,1.5565208839116669,89.18207737211087
38,3,0.6360870086067807,0.7889729464944581,0.8014662129110536,-0.30403052278741205,0.5259397790527338,1.5702735011401434,89.97004429656148
39,-1,1.0821668423679314,1.4074028514417403,0.8063380152926497,0.005897935592866048,,,
39,0,-0.7750903137036445,-1.1674352819202858,0.8283216980728867,1.4044293988842171,1.8573872579749382,-1.558960240385148,-89.32184220276925
39,1,-0.5478357408100715,-0.8523772737417343,0.793984697003655,-0.7799805942202934,0.22983400649918778,1.7207568835065592,98.5921069930105
39,2,0.16718969277368118,0.1389096607016137,0.7850243158693082,-1.3500113331432462,0.7150815751379043,1.5833272266929181,90.71796767765755
39,3,0.5376797860033695,0.6525445210988833,0.7812962316871046,-1.5871801041235898,0.3705088498174001,1.5808585617329214,90.5765235944179
40,-1,1.0823611405576332,1.4076722198415077,0.8003477016349777,-0.37518662648831363,,,
40,0,-0.9091547695152424,-1.3532976823012204,0.8326363062647157,1.6789109481482063,1.9917776417216682,-1.5545846682574218,-89.07114038689546
40,1,-0.6180382140843932,-0.9497035942526706,0.8132654194780912,0.44659719463537856,0.2917603127583033,1.6372383531811474,93.80684769422902
40,2,0.09313587100327524,0.036243961666725805,0.7958413703496586,-0.661864984683989,0.7113875011470979,1.5952918256795454,91.40348870315779
40,3,0.5488375993328239,0.6680133338864364,0.7909076582600968,-0.9757319403278405,0.4557284352742546,1.5816225296084996,90.62029572937212
41,-1,1.061591411242087,1.3788777737485431,0.8079561228784466,0.1088367558237429,,,
41,0,-0.8968292929056156,-1.33621006086841,0.8295930373704664,1.485307931655913,1.9585402243771044,-1.5597486320038962,-89.36701371512702
41,1,-0.5896185366387325,-0.9103035203395266,0.7923746928262899,-0.8824039015698619,0.3094570308405987,1.6913580078421926,96.90767549501243
41,2,0.25104305502528834,0.25516110925855073,0.7983552838617101,-0.5019378615652987,0.8406828647999303,1.563682298744826,89.59239621739327
41,3,0.4538292296977495,0.5362969626099987,0.8039761858944325,-0.1443540834775061,0.20286406083373024,1.543085053198136,88.4122609779733
42,-1,1.0849202074139492,1.4112200230662386,0.8107303006565658,0.28532105766925586,,,
42,0,-0.832202540105498,-1.24661372952511,0.8355496650548634,1.8642495000463786,1.9172833984327016,-1.5578508969986726,-89.25828150869347
42,1,-0.52815729401594,-0.8250957446087204,0.8046005125869901,-0.10463641962460254,0.30561636361317357,1.6722381999737121,95.81219119904748
42,2,0.10412795905224947,0.05148301856374557,0.7981572943612673,-0.5145333192299048,0.6323180815923334,1.5809863402096378,90.58384476184636
42,3,0.4641480882970503,0.5506026771026805,0.7978307686449105,-0.5353058391240303,0.3600202773184957,1.5717032917124136,90.05196526194015
43,-1,1.1607133652991894,1.5162970785148402,0.7993081337172097,-0.4413206066662798,,,
43,0,-0.9220924919046932,-1.3712341004532824,0.8473918141294915,2.6176090822153233,2.0833608134753785,-1.547714415109561,-88.67750387733658
43,1,-0.5560526020482195,-0.8637688506073089,0.7999107795977863,-0.4029822066068006,0.36910655589726443,1.699791514426107,97.39087982876653
43,2,0.1435639402457366,0.10615572119492882,0.8055479892405966,-0.04436099061441315,0.6996392530325237,1.5627389306225397,89.53834520545908
43,3,0.5553425139694192,0.6770315262276615,0.7886895404646664,-1.1168414876774113,0.412123526473606,1.6117140440527322,92.3444125061836
44,-1,1.1519032884180072,1.5040830876642135,0.7917326367235563,-0.9232494536935669,,,
