mcmc_iteration,shifted_epoch_trial,v,v_est_z,a,a_est_z,r_z,theta_radians_z,theta_deg_z
8,1.0,-0.10859044057543077,-0.7291824933854647,1.0100336302422364,2.0158958873430217,2.8157170055320297,0.2744968655555713,15.727511885904214
8,2.0,0.30530704470329195,0.6002028204335721,0.9713321550085864,-0.28839629698770847,2.6602683667941145,2.6183188974542473,150.01862224347536
8,3.0,0.344387831231305,0.7257252638179562,0.9910555836058166,0.8859398772903815,1.1810255433356582,0.10648369980408422,6.101066585712057
9,-1.0,0.3154955163270249,0.6329268765793388,0.981875054233457,0.33932965240795987,,,
9,0.0,-0.3874641348733923,-1.6248888139022855,0.9940983366193462,1.0671058908750233,2.3722120363623236,-1.2589754230564258,-72.13397825183051
9,1.0,-0.13304139348580973,-0.8077157990083526,0.994408910764701,1.0855975264386688,0.8173822097749979,1.5481713992611,88.70368714052412
9,2.0,0.3605651061631899,0.7776845834006262,0.9669863947300096,-0.5471435768896546,2.275815871954567,2.370904007070668,135.84279323580435
9,3.0,0.4991085059531919,1.2226681060315043,0.9914539177787888,0.909656759295272,1.523245730314548,0.2964516877224492,16.98543053602658
10,-1.0,0.3101543143414629,0.6157716250248008,0.9907727726698962,0.8691012677709681,,,
10,0.0,-0.375929495785088,-1.5878410415683495,0.9450524247290408,-1.8530957489823539,3.502322855247708,-2.461087103916892,-141.00990406851255
10,1.0,0.0283970249499903,-0.2891964308362993,0.9658681018726992,-0.6137269170681862,1.7951359075300362,0.8087491054104892,46.33791042500196
10,2.0,0.24527909045219004,0.40740077732312024,0.9626822632799851,-0.8034122695104499,0.7219613586242989,1.8366532234325688,105.23247813178439
10,3.0,0.4793723546918445,1.1592781349122596,0.9871755994528572,0.6549249843175718,1.6407519942873396,0.4760271916966112,27.274349017680805
11,-1.0,0.2173569567845489,0.3177184870254207,0.9643014021208418,-0.707008477308531,,,
11,0.0,-0.2824430000993929,-1.287574480824984,0.9676877829222528,-0.5053828088618096,1.617905566714741,-1.4458500721353973,-82.8411069420439
11,1.0,-0.04063940892369966,-0.5109325480497673,0.9925586452402164,0.9754324135775642,1.6721203350097136,0.4830307785236418,27.67562498432308
11,2.0,0.3080425351004996,0.6089888626045991,0.9589988328830455,-1.0227243196054845,2.2906012958188118,2.6307410835077585,150.73036107666783
11,3.0,0.32956289848573084,0.6781094928329027,0.9853212722430306,0.5445180380448874,1.5687658426727213,0.04407478300512645,2.5252990491486726
12,-1.0,0.4585331389898229,1.0923452631478447,0.9924781555109036,0.9706400418900573,,,
12,0.0,-0.3108558935350993,-1.3788330281705847,0.9942793664393194,1.0778844360538957,2.4735042970577275,-1.5274254608695552,-87.51503242865019
12,1.0,-0.10258854510331822,-0.709905179607319,0.9697231530389334,-0.3841965382152162,1.6078386865302112,2.712504664121629,155.41506916372026
12,2.0,0.36563229979455336,0.7939597554792285,0.983553644546577,0.4392731950213591,1.7145588775366047,1.0698214860193944,61.2962559813253
12,3.0,0.3303558972666242,0.6806565025894034,1.0236282526855858,2.8253219377975536,2.3887373715038818,-0.047450080804424456,-2.7186893676482438
13,-1.0,0.27470297188718473,0.5019064876656067,0.9952952577118174,1.1383707690738736,,,
13,0.0,-0.5135884163459244,-2.0299837310474174,0.9708066292969186,-0.3196861840721145,2.921711511808113,-2.0932893298304758,-119.9366438990548
13,1.0,-0.13209181275651846,-0.8046658682387677,0.9935481297402152,1.0343464830309475,1.826145757736821,0.7355375028221757,42.143194585302545
13,2.0,0.3724452566394143,0.8158420937281354,0.9745067667793262,-0.09937939136753787,1.977721014976262,2.1812614507999846,124.97707514542198
13,3.0,0.3612442168060191,0.7798657991536705,0.9807756817791272,0.27387283612675534,0.37498202503688133,-0.09608918340291901,-5.505504665845777
14,-1.0,0.372283077070044,0.8153211938787991,0.9851876061532592,0.5365595371321765,,,
14,0.0,-0.4698933171059045,-1.8896407106581272,1.0161287404673844,2.3787997500420675,3.2727156776992277,-0.9728954783881384,-55.74280481900153
14,1.0,-0.03989703320220917,-0.5085481330277223,0.9593876774639288,-0.9995724494703209,3.6497692292012065,2.7535196080319646,157.76505234674832
14,2.0,0.4605406308923907,1.0987930680942486,0.9676482138186172,-0.5077387597835233,1.6809063374070399,1.2738513105647475,72.98630382256873
14,3.0,0.2944848472985092,0.5654433188543817,1.017724704612136,2.4738237170361126,3.0288903509689935,-0.17701042825364938,-10.141950468737372
15,-1.0,0.3936531434117333,0.8839590893974185,0.9700528915770464,-0.36456385156285215,,,
15,0.0,-0.31987833752511874,-1.4078119540198433,0.9621460433684504,-0.8353388910092974,2.3396246821256708,-1.773397713770832,-101.60820439721788
15,1.0,-0.1948990755248796,-1.006394691667608,0.99078147069642,0.8696191496970942,1.7515757874222115,0.23122997099780151,13.248501435106455
15,2.0,0.3723765067353108,0.8156212779075703,0.967745843351454,-0.5019258813824434,2.280543348780274,2.2160629995764998,126.97105701083498
15,3.0,0.4608659430773436,1.099837928854375,0.9594709177084668,-0.9946163116550915,0.5687907917307248,2.6183567095376183,150.0207887162671
16,-1.0,0.3184314721059209,0.6423567876885066,0.9744458670477866,-0.10300537137391956,,,
16,0.0,-0.4331989544421639,-1.7717831527841605,1.0015771597399297,1.5123962463643252,2.9047536967489536,-0.9810822200481878,-56.21187056408628
16,1.0,-0.07653073360824009,-0.6262108515577194,0.969102262334235,-0.4211644726291515,2.2474414233460713,2.606730006873708,149.35462772397153
16,2.0,0.3840741459956533,0.8531925857607223,0.9636703496878584,-0.7445814426915747,1.5143424536325918,1.7860233735027249,102.3316014134236
16,3.0,0.4283254286530124,0.9953219955171828,0.9704869934597946,-0.33871735425026045,0.43003072844160656,0.33684377727989967,19.29972679338294
17,-1.0,0.3847140252196728,0.8552477952589307,0.9722693539063312,-0.2325953208699039,,,
17,0.0,-0.4287720036349464,-1.757564358040454,0.93053538386489,-2.7174427435327675,3.605725178427114,-2.331097117524093,-133.56202646924217
17,1.0,-0.10326033184981842,-0.7120628719504224,0.963355915525492,-0.7633029043013199,2.216243639288779,0.4912685961770065,28.14761716825924
17,2.0,0.2856088179634533,0.5369346579836729,0.9436958129232672,-1.933868638448256,1.7117882368273323,2.3237901539104695,133.1433682931259
17,3.0,0.4569299841819909,1.0871961367744987,0.9773570892327244,0.07032927509892724,2.0783640132825503,0.267951950097356,15.352515852878547
18,-1.0,0.25169618705778896,0.4280116635649066,0.972778148800852,-0.2023015893830914,,,
18,0.0,-0.4769747385877247,-1.912385322678553,0.9836975874969479,0.44784358190006857,2.429021777786333,-1.2998356337649335,-74.47509587544326
18,1.0,-0.09868213397807196,-0.6973582911522114,0.9870686987157068,0.648560096890733,1.2314941358892908,1.407079782334453,80.61973296595069
18,2.0,0.455244938796029,1.0817839884312737,0.9729253664697548,-0.19353622522578004,1.9683682243735996,2.0128696889116604,115.3289378844491
18,3.0,0.3251958826742158,0.664083201561444,0.9656082503681964,-0.6291985182745344,0.6035524674261332,-2.3772392891819116,-136.20577816280337
19,-1.0,0.26676178862941424,0.4764004317635841,0.983870434487756,0.45813492008807394,,,
19,0.0,-0.4538913610778119,-1.838244492771471,0.9738168595642764,-0.14045658012985127,2.390793364305882,-1.8238624357645097,-104.49961998175662
19,1.0,-0.144670859936865,-0.8450681445950216,0.9967785070526448,1.2266836781515786,1.6898141153366315,0.6282662542300371,35.99700477787433
19,2.0,0.3560801454333317,0.7632794682709377,0.9699577248581396,-0.3702300936185246,2.266476480857599,2.3526272951259664,134.79561477799663
19,3.0,0.348830037943497,0.7399930585598343,0.9863595075200328,0.6063347367585448,0.9768424257814704,-0.023840708759141436,-1.365971992499378
20,-1.0,0.3849289663309676,0.8559381583726348,0.9695903413384354,-0.39210416865043174,,,
20,0.0,-0.35121189098348554,-1.5084512844793316,0.98576394800176,0.5708750253399372,2.5529720651680017,-1.184026016803203,-67.83969359650943
20,1.0,-0.038360344804440616,-0.5036124881867444,0.9805489445150772,0.26037286222930994,1.0517188787081433,1.8704957499193986,107.17151206753944
20,2.0,0.31644191700437563,0.6359665934324412,0.9624214160292404,-0.8189431576113918,1.5695743225310486,2.3290421244297406,133.44428403800725
20,3.0,0.44462477782134396,1.0476734017949887,1.0004057806127775,1.44265214097069,2.298763970184989,0.18007077939304195,10.31729567285262
21,-1.0,0.4415613136683604,1.037833950241798,0.974678849446736,-0.0891335611200564,,,
21,0.0,-0.3660013252572691,-1.555953038953679,0.9752855715468948,-0.05300922774474861,2.594038533403378,-1.5568699719564334,-89.20207864375446
21,1.0,-0.02908786693362608,-0.47383048577648107,0.9745661207417216,-0.09584544670959198,1.0829700650294733,1.6103610369550558,92.2668909098355
21,2.0,0.3740495202422902,0.8209947814080847,0.95425647318757,-1.3050851938511234,1.7716752633049029,2.3220291564286324,133.04247056968347
21,3.0,0.5104746804490168,1.2591747918328904,0.9702525126994788,-0.3526783771856845,1.048370385868791,0.4312018920853794,24.706048534547815
22,-1.0,0.3092708351077037,0.6129340037291974,0.9649164014082432,-0.6703913188469379,,,
22,0.0,-0.3760513003239107,-1.5882322620295186,0.9858990552887912,0.5789193353739202,2.5309899328649883,-1.054565631802846,-60.42215992185022
22,1.0,-0.07370875500153108,-0.6171470204181216,0.9767254809132758,0.032723212144560344,1.1141529300353015,2.0831550239479095,119.35599094368915
22,2.0,0.2721668111532434,0.4937606666517012,0.9724838688373708,-0.21982306668495008,1.1392521723224653,1.7943304977188261,102.80756457089713
22,3.0,0.4921514665837374,1.2003229933058603,1.0020363192451058,1.5397346786269452,1.8961207188715647,0.3818477002559157,21.878261641440496
23,-1.0,0.2627080852090091,0.4633804594628691,0.9678731715010556,-0.49434474246717197,,,
23,0.0,-0.3953366058442376,-1.6501741748052656,1.0035770451730908,1.6314697531329554,2.997699194672463,-0.7825062644427511,-44.83430639511756
23,1.0,-0.1710640615793816,-0.9298397025198015,0.9586308999168348,-1.0446311087725253,2.7713530224520357,2.878651656860994,164.93459062647662
23,2.0,0.2077165503980626,0.2867547456999285,0.9623520513218916,-0.8230731436661132,1.2366042145088958,1.3906572188584634,79.67878938999078
23,3.0,0.5129957733496379,1.2672722169105088,0.9784021360088456,0.13255153158755062,1.3691723891836491,0.798254360214014,45.73660581817874
24,-1.0,0.4005289360790667,0.9060432481998386,0.9835759369939634,0.4406004909957872,,,
24,0.0,-0.3622346619769258,-1.5438550025434847,0.9868140563313396,0.6333986475518052,2.457472801104133,-1.4922617911630631,-85.50030256227616
24,1.0,-0.20231065566629752,-1.0301997306993353,0.9766410143058476,0.02769405648166309,0.7941786889212874,2.438243765200547,139.7010771700782
24,2.0,0.4168099481691747,0.9583357581485875,0.9544284486238788,-1.2948457481609863,2.38817606663995,2.1577012756505187,123.62717654476859
24,3.0,0.4062183118222215,0.9243167889357893,0.9733759556832411,-0.1667080695363191,1.1286504827443058,-0.030145844847655902,-1.7272296796268813
25,-1.0,0.3192195816443496,0.6448880938291136,0.9910604632121554,0.8862304098522841,,,
25,0.0,-0.3730537867640589,-1.578604635271272,0.9534376356941552,-1.3538389125381098,3.1562367600477694,-2.3599082320181024,-135.21278173281712
25,1.0,0.031209047190995882,-0.2801645782585821,1.0012185688812845,1.4910456878142953,3.1271896282408878,0.42817350714481256,24.53253485871236
25,2.0,0.3912959461856751,0.8763880760775706,0.9725026839983056,-0.21870280891629146,2.0641836072221147,2.5468502158992465,145.92376842300934
25,3.0,0.43761645115474895,1.0251635608889882,0.9825617500858193,0.3802156361090373,0.6171202870368386,0.24347873032405148,13.950303648772085
26,-1.0,0.2900515699608768,0.5512042041113517,0.9705077483706576,-0.33748160345266814,,,
26,0.0,-0.3545972002077973,-1.5193244608710788,1.0060672257435688,1.7797355128096195,2.961367466206773,-0.774249798749312,-44.36124575718894
26,1.0,0.07499464845099812,-0.13953087705939385,0.9630967787992041,-0.7787319474954985,2.9068171733647117,2.646997853699287,151.66180539715648
26,2.0,0.274245764512906,0.5004379965769822,0.944490596942686,-1.8865470675489295,1.2793805139372765,2.6177423952046412,149.98559109769315
26,3.0,0.33858801347809386,0.7070969975970254,0.9679496727699832,-0.4897898443652999,1.4119627060295346,0.1468906014276195,8.416211511940944
27,-1.0,0.2714873716826854,0.4915783947464235,0.979062561110688,0.17187335049299798,,,
27,0.0,-0.3912783514976286,-1.6371395855168305,0.952606341120042,-1.403334327853439,2.6481539738877795,-2.207853413166366,-126.50068235798636
27,1.0,0.02312324634935969,-0.3061351271786804,0.9932475847078982,1.0164519825028282,2.7616912673040823,0.5028819145708251,28.813011298366696
27,2.0,0.3785802190920844,0.8355468014770088,0.9678810629221016,-0.49387488596351314,1.893284150842213,2.4943153346417337,142.91374144973292
27,3.0,0.3770041193605067,0.8304845725174331,0.9924040514177164,0.9662278720250256,1.4601115334274215,-0.0034670222001766545,-0.19864573954828316
28,-1.0,0.36330305813723895,0.7864785318388284,0.9751757559491692,-0.05954766644841589,,,
28,0.0,-0.3751749733149741,-1.5854176127571298,0.9756100372910912,-0.03369048410717286,2.372037081208428,-1.5598952769474335,-89.37541585147864
28,1.0,0.027294183477587053,-0.29273861533615475,0.9526393187410576,-1.401370834888246,1.8819055588115832,2.384379213633822,136.61486569994008
28,2.0,0.30592730403228635,0.6021950133606906,0.9641382749202771,-0.7167210975909246,1.1267881178614703,0.917746150195876,52.58298107060305
28,3.0,0.4948310693835234,1.2089295317256457,0.9715052076309127,-0.2780927154653725,0.748679927192945,0.944844345768491,54.13559330933398
29,-1.0,0.24195704039163304,0.3967307812024573,0.9831985957471908,0.4181335312606799,,,
29,0.0,-0.3659945994478481,-1.5559314365217103,0.9692972013944566,-0.40955776900409513,2.1208400753148404,-1.9717165697366985,-112.97103784192488
29,1.0,-0.09197202660793558,-0.6758062921445316,0.9819259137071586,0.34235783381557666,1.1575825428575797,0.8637949638362296,49.491805792471524
29,2.0,0.3072430372747085,0.6064209787545165,0.9774771220310932,0.07747604760500736,1.309301010044414,1.7745101886554626,101.6719445129215
29,3.0,0.5551152028498278,1.4025543894182317,0.951198529894182,-1.4871556391904777,1.755534312652283,2.6709050739806823,153.03158821917
30,-1.0,0.2538449467102718,0.4349132022949957,0.9720368233640704,-0.24644022750240013,,,
30,0.0,-0.4003554925354652,-1.6662941912256284,0.9641240298818924,-0.7175692495132306,2.153377594841791,-1.791366553518132,-102.63774307748507
30,1.0,-0.10359243161234734,-0.7131295335338611,1.0004430938986872,1.4448737801349438,2.3631933313097,0.41516134092047696,23.78699265173525
30,2.0,0.2258166372684851,0.34488988911155094,0.9695735245858328,-0.3931054408591517,2.12074814994638,2.6192754604051594,150.0734292634012
30,3.0,0.4892635622499757,1.191047417237956,0.9759355313466491,-0.01431051464244009,0.9270750555011779,1.149886065152286,65.8836184541312
31,-1.0,0.2845408205721539,0.5335043881760795,0.9522547641464733,-1.4242672785354027,,,
31,0.0,-0.3569075044951063,-1.5267448601226796,0.984536772510902,0.4978087952979427,2.8176237148913637,-0.8200808566756896,-46.98717194698998
31,1.0,-0.055506203065461716,-0.5586827724376259,0.9523697035597004,-1.4174237670162189,2.145986946223488,2.673591316844696,153.1854985980251
31,2.0,0.3767362713331903,0.8296242792165206,0.9626600559394182,-0.8047344982108844,1.5174928697630985,1.1551831273247506,66.18711776043182
31,3.0,0.4116463121452773,0.9417508255499911,0.9868626918760935,0.6362944158650459,1.4453846178770295,0.07765359681282051,4.449223361385156
32,-1.0,0.3785383666041293,0.8354123766862981,0.9806924337884688,0.26891623710624585,,,
32,0.0,-0.2716517255987664,-1.2529142996236846,0.9687618621290912,-0.4414319566855592,2.2058338249766636,-1.8986709472808643,-108.78583196329956
32,1.0,-0.08333419731423677,-0.648062699069579,1.0049336195833236,1.712240416062225,2.2369957862789853,0.27379359831663647,15.68721764124343
32,2.0,0.35939708459915765,0.7739330488572289,0.9554165063046116,-1.236016631760766,3.2732692414709574,2.692190908941662,154.25117672584616
32,3.0,0.4001087081971227,0.9046935304687984,0.9786742585056109,0.14875374968624133,1.3909303767206251,0.0941483907609939,5.394305438553424
33,-1.0,0.21484415661164707,0.3096476971191518,0.9605022874963568,-0.9332083852894487,,,
33,0.0,-0.3949041294569003,-1.6487851164554364,0.9655754355331608,-0.6311523189357781,1.981589501513048,-1.417768570918917,-81.23215543994809
33,1.0,-0.12824986163614915,-0.7923260170014735,0.9777495462219772,0.0936962286210238,1.1220194320655494,0.8684357163779532,49.757701326876905
33,2.0,0.4176693965540497,0.9610961954584903,0.9471603453660308,-1.72758980845474,2.5281559057928242,2.3751766472618936,136.08759748613957
33,3.0,0.37448148684216814,0.8223822023863768,0.987722709578854,0.6875000109720228,2.419070153545119,-0.05737333533026737,-3.2872499710131353
34,-1.0,0.2745872747925017,0.5015348835269163,0.960335551722047,-0.9431358606446096,,,
34,0.0,-0.3759252820075333,-1.5878275074585853,0.9724133447501258,-0.22402208240889218,2.2096515170752835,-1.2393170127024533,-71.0076343066116
34,1.0,-0.06560272591535908,-0.5911115009868058,0.9733893275090804,-0.16591190883222087,0.9984085285243527,1.5125606139516883,86.66333943714837
34,2.0,0.3530291479725598,0.753480058124442,0.9702676800194896,-0.3517753124640633,1.3573767589150882,1.7081562470710023,97.87014370607432
34,3.0,0.3792766716453185,0.8377837172084917,0.9884673362307066,0.7318352039782167,1.0868849333205721,0.07764246069130179,4.448585308621989
35,-1.0,0.31591825054431644,0.6342846443361004,0.9906961550579916,0.8645394425891644,,,
35,0.0,-0.4701422861184111,-1.8904403669995984,0.9849643758241804,0.5232683667182236,2.5476856811801083,-1.705153562569139,-97.69810255690821
35,1.0,-0.05714986962213998,-0.5639620173206725,0.9748566974495704,-0.07854446185559817,1.4566137074746175,1.9967164107514397,114.4034232205676
35,2.0,0.12132374536611988,0.009272203974033805,0.9638192420369079,-0.7357163678035953,0.8720506788201426,2.424308450838964,138.90264247097144
35,3.0,0.5028648526015039,1.2347330067508615,0.9762926517186662,0.006952490892520061,1.4329379654470105,1.0259530958150178,58.782782368581486
36,-1.0,0.3680959591160182,0.8018727113117657,0.9731205188741626,-0.18191681905287813,,,
36,0.0,-0.2990492971407497,-1.340911764062716,0.9828025593225098,0.39455345756598914,2.2189734761215436,-1.3079901235025828,-74.9423137214933
36,1.0,-0.16688664893837496,-0.9164223921658222,0.9884796860737464,0.732570515658778,0.5426294853904671,0.8983210773213324,51.470006378157635
36,2.0,0.30648460133604283,0.6039849803872984,0.9676395664082248,-0.5082536280168825,1.9624686326263459,2.2552853070527723,129.2183296919898
36,3.0,0.4787326661946824,1.1572235380041058,0.9764678167968524,0.017381848383293305,0.7631287936412603,0.8109776654999238,46.46559751251786
37,-1.0,0.4371477944656246,1.0236582960784868,0.9789600499498496,0.16576981915987862,,,
37,0.0,-0.4716949520041369,-1.895427329470177,0.96434478375405,-0.704425527750625,3.04603033981435,-1.8605141010334787,-106.59960571379476
37,1.0,-0.20283469175022684,-1.0318828669798512,0.9812100308882892,0.29973405334058095,1.3244038292737497,0.7102522434029936,40.694455936690005
37,2.0,0.33191065146599685,0.6856501724539416,0.948780654120162,-1.6311163594245364,2.5842025961642223,2.414597009955247,138.34621789534367
37,3.0,0.3738840391070632,0.8204632773552472,0.9706778330339748,-0.32735473469662413,1.310713144576759,0.10303699520893592,5.903584959181712
38,-1.0,0.3874983352822858,0.8641906398956013,0.9690848361735784,-0.4222020290933803,,,
38,0.0,-0.37643462986809095,-1.5894634670609842,0.995426059146121,1.1461587079300937,2.9120738105380735,-1.002055209612444,-57.41353434989008
38,1.0,-0.021160930926351074,-0.4483701902045997,0.9684237753983652,-0.46156169609560815,1.9715117965681583,2.5243473187427696,144.63444738912628
38,2.0,0.2961471370209581,0.5707823789427698,0.9756576784454264,-0.030853921962594927,1.1064271986435883,1.1709486851878452,67.09041768765643
38,3.0,0.326595640212503,0.6685790421511818,0.9909489517442779,0.8795909987615699,0.9156823362974358,0.10700604605532997,6.130994821352918
39,-1.0,0.2803643859717989,0.5200902191624679,0.9845897483914292,0.5009629879151473,,,
39,0.0,-0.3448900058689929,-1.4881462052609877,0.9701039136681128,-0.36152598789066487,2.1856122185254327,-1.9764519137283385,-113.24235306718849
39,1.0,-0.06428743184864555,-0.586886946168685,0.976442504292298,0.015874737709645894,0.9770872836053325,1.1742328732250364,67.27858780131484
39,2.0,0.19076961456770647,0.23232337462760166,0.9612625849574812,-0.88794014972844,1.219830685158344,2.4052574229018298,137.81109897478785
39,3.0,0.28265860540515353,0.52745895593874,0.965074212818743,-0.6609952015770565,0.372302324525778,0.9152761754837484,52.441461944094094
40,-1.0,0.322249732871308,0.6546205485625763,0.9770917970807164,0.05453373684759021,,,
40,0.0,-0.3862997457616043,-1.621148946326769,0.9707832936017652,-0.3210755951897367,2.3065578605754578,-1.734368872515067,-99.37201651397646
40,1.0,0.0043061626013384535,-0.366573172040627,0.9764730279589618,0.017692121830176145,1.2995091148278093,1.3070605273023446,74.88905178256825
40,2.0,0.3085999651641842,0.6107792560389648,0.9498749005785532,-1.5659647457824284,1.8609639553225206,2.5886588516000724,148.31922679586663
40,3.0,0.41360210299250605,0.9480325733780958,1.0066656488476136,1.8153657225948625,3.3981076405012303,0.09941104923937621,5.69583355838347
41,-1.0,0.2977496637451844,0.5759294879926217,0.9733394182605726,-0.16888351367591206,,,
41,0.0,-0.40561746065030535,-1.683194953811663,0.9468404241853944,-1.746637968032423,2.755531230416257,-2.180442286210359,-124.93014047170988
41,1.0,-0.08467707554781734,-0.6523758506722448,0.9849980618137982,0.525274036066206,2.494829087886504,0.4259457948081396,24.40489634385177
41,2.0,0.4002854315341003,0.9052611430229769,0.948787171626582,-1.6307283060231024,2.659808095187033,2.5159478458775175,144.15319304381268
41,3.0,0.34034462060400594,0.7127389930147189,0.9565868063689222,-1.1663367739457335,0.5027168918078724,-0.39300209219202636,-22.517361222414394
42,-1.0,0.3519022544927832,0.749860621680549,0.9429087628066938,-1.980729731503434,,,
42,0.0,-0.3295999561433136,-1.4390365385540427,0.9821956326095456,0.3584169415106768,3.2035726831080393,-0.7522283419672675,-43.09950922484805
42,1.0,-0.15385887129547546,-0.8745788514675553,0.9821312841931226,0.35458562624058987,0.5644706896622053,1.5775838265865183,90.38889509150584
42,2.0,0.3015974955144675,0.5882882271153941,0.9834248477762456,0.43160461418690993,1.4648931749810592,1.518195552017726,86.98619760614993
42,3.0,0.3920714686916539,0.8788789542941658,0.994171185969348,1.0714433531249536,0.702735072817711,0.42631002303343546,24.425765083940764
